charge_start_time,charge_end_time,mileage,charge_start_soc,charge_end_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_energy,charge_time,charge_soc,charge_U,charge_I,charge_temp
20180130134748,20180130141948,89674.1,28.0,60.0,549.9,572.2,-88.0,-199.0,33.0,13.0,43.308,7200,32.0,22.300000000000068,-111.0,20.0
20180130165248,20180130171738,89729.3,38.0,98.0,557.7,573.7,-119.0,-9.0,35.0,28.0,39.427,6490,60.0,16.0,110.0,7.0
20180130220618,20180130235028,89818.3,23.0,100.0,547.1,594.5,-15.0,-8.0,34.0,28.0,94.56,14410,77.0,47.39999999999998,7.0,6.0
20180131125223,20180131132853,89944.9,34.0,70.0,549.0,563.5,-16.0,-9.0,33.0,15.0,46.011,7630,36.0,14.5,7.0,18.0
20180201111337,20180201114507,90108.2,64.0,94.0,556.8,568.9,-103.0,-9.0,33.0,14.0,40.814,3170,30.0,12.100000000000023,94.0,19.0
20180201141017,20180201142257,90163.2,75.0,92.0,566.0,580.0,-139.0,-178.0,30.0,20.0,22.288,1240,17.0,14.0,-39.0,10.0
20180203231211,20180204000251,90725.1,49.0,100.0,559.5,604.8,-101.0,-7.0,31.0,16.0,64.775,769040,51.0,45.299999999999955,94.0,15.0
20180204133313,20180204141723,90872.0,38.0,93.0,553.5,569.6,-118.0,-9.0,35.0,16.0,70.745,8410,55.0,16.100000000000023,109.0,19.0
20180204220723,20180204230913,91016.2,32.0,100.0,553.1,588.3,-70.0,-1.0,37.0,16.0,84.588,10190,68.0,35.19999999999993,69.0,21.0
20180205123612,20180205132102,91141.1,47.0,96.0,558.9,581.8,-114.0,-155.0,33.0,15.0,64.881,8490,49.0,22.899999999999977,-41.0,18.0
20180205225343,20180205225813,91211.8,96.0,100.0,585.1,590.0,-99.0,-5.0,28.0,21.0,2.041,470,4.0,4.899999999999977,94.0,7.0
20180206111145,20180206114035,91306.6,56.0,89.0,557.1,577.0,-119.0,-178.0,31.0,16.0,42.64,2890,33.0,19.899999999999977,-59.0,15.0
20180206140355,20180206141955,91365.3,64.0,87.0,558.8,576.8,-198.0,-191.0,33.0,23.0,30.008000000000003,1600,23.0,18.0,7.0,10.0
20180206220444,20180206233904,91508.1,29.0,100.0,549.2,588.9,-17.0,-9.0,34.0,20.0,87.641,13460,71.0,39.69999999999993,8.0,14.0
20180209133408,20180209140338,92068.6,45.0,87.0,562.5,576.6,-198.0,-190.0,32.0,28.0,55.206,6930,42.0,14.100000000000023,8.0,4.0
20180209220647,20180209230917,92211.7,34.0,100.0,556.8,581.6,-119.0,-1.0,35.0,21.0,83.596,10270,66.0,24.800000000000068,118.0,14.0
20180210122137,20180210123907,92337.1,52.0,72.0,552.5,564.9,-39.0,-9.0,30.0,19.0,28.057,1770,20.0,12.399999999999977,30.0,11.0
20180210230347,20180210234817,92413.7,44.0,100.0,561.6,572.9,-154.0,-4.0,33.0,28.0,69.479,4470,56.0,11.299999999999955,150.0,5.0
20180211140638,20180211143908,92559.6,44.0,84.0,557.9,565.2,-119.0,-9.0,33.0,17.0,52.846000000000004,3270,40.0,7.300000000000068,110.0,16.0
20180213002917,20180213012637,92991.6,27.0,68.0,548.9,568.5,-66.0,-102.0,31.0,28.0,53.647,9720,41.0,19.600000000000023,-36.0,3.0
20180213012807,20180213015227,92991.6,68.0,100.0,561.7,583.2,-17.0,-1.0,35.0,25.0,38.994,2420,32.0,21.5,16.0,10.0
20180213230157,20180213234137,93117.1,50.0,100.0,563.2,586.3,-177.0,-6.0,33.0,28.0,64.07300000000001,3980,50.0,23.09999999999991,171.0,5.0
20180214132502,20180214135602,93262.3,43.0,86.0,558.3,575.3,-151.0,-189.0,34.0,23.0,55.607,3100,43.0,17.0,-38.0,11.0
20180214215820,20180214231311,93404.8,32.0,98.0,557.6,589.6,-100.0,-41.0,38.0,28.0,84.74799999999999,15491,66.0,32.0,59.0,10.0
20180216140330,20180216142840,93746.2,50.0,84.0,557.9,573.9,-189.0,-189.0,36.0,27.0,45.143,2510,34.0,16.0,0.0,9.0
20180217000126,20180217011446,93889.2,37.0,100.0,554.2,600.5,-63.0,-10.0,39.0,28.0,79.259,11320,63.0,46.299999999999955,53.0,11.0
20180217112511,20180217115152,93980.0,65.0,98.0,561.5,573.7,-178.0,-9.0,36.0,28.0,45.608999999999995,2641,33.0,12.200000000000045,169.0,8.0
20180217115251,20180217115311,93980.0,100.0,100.0,593.6,596.6,-9.0,-9.0,36.0,30.0,0.03,60,0.0,3.0,0.0,6.0
20180217115421,20180217115441,93980.0,100.0,100.0,594.3,598.4,-9.0,-9.0,36.0,30.0,0.03,20,0.0,4.100000000000023,0.0,6.0
20180217142031,20180217142521,94034.3,79.0,85.0,558.8,573.1,-29.0,-191.0,37.0,28.0,8.279,490,6.0,14.300000000000068,-162.0,9.0
20180217234751,20180218004141,94177.3,34.0,100.0,559.4,600.2,-169.0,-7.0,38.0,24.0,84.915,769390,66.0,40.80000000000007,162.0,14.0
20180218213800,20180218221350,94302.8,56.0,100.0,566.8,598.2,-173.0,-2.0,35.0,28.0,55.292,7550,44.0,31.40000000000009,171.0,7.0
20180219132922,20180219135722,94448.0,46.0,85.0,558.9,574.2,-189.0,-188.0,37.0,27.0,50.226000000000006,2800,39.0,15.300000000000068,1.0,10.0
20180219215238,20180219231848,94594.6,35.0,100.0,559.0,598.6,-98.0,-6.0,40.0,29.0,80.473,16610,65.0,39.60000000000002,92.0,11.0
20180220215121,20180220234741,94774.2,35.0,100.0,552.7,604.7,-24.0,-2.0,36.0,27.0,82.255,19620,65.0,52.0,22.0,9.0
20180221232732,20180222002312,95062.6,32.0,100.0,553.1,599.6,-71.0,-4.0,38.0,23.0,86.273,769580,68.0,46.5,67.0,15.0
20180222145337,20180222150937,95208.0,62.0,98.0,572.1,573.7,-189.0,-9.0,32.0,28.0,28.065,5600,36.0,1.6000000000000227,180.0,4.0
20180223005038,20180223023338,95351.3,29.0,100.0,550.9,591.0,-47.0,-9.0,35.0,28.0,88.694,18300,71.0,40.10000000000002,38.0,7.0
20180223224451,20180223232951,95482.7,50.0,100.0,562.6,599.3,-161.0,-7.0,31.0,19.0,64.579,8500,50.0,36.69999999999993,154.0,12.0
20180224133023,20180224142130,95628.1,42.0,98.0,551.5,573.7,-28.0,-9.0,35.0,28.0,57.821999999999996,9107,56.0,22.200000000000045,19.0,7.0
20180224215909,20180224232759,95770.9,35.0,100.0,551.6,594.5,-14.0,-1.0,37.0,28.0,81.163,16850,65.0,42.89999999999998,13.0,9.0
20180224233029,20180224233039,95770.9,100.0,100.0,583.5,583.2,-1.0,-1.0,37.0,31.0,0.002,10,0.0,0.2999999999999545,0.0,6.0
20180226140738,20180226143838,96112.6,44.0,98.0,562.0,573.7,-199.0,-9.0,36.0,28.0,53.047,3100,54.0,11.700000000000045,190.0,8.0
20180226220442,20180226233342,96255.5,33.0,100.0,558.3,589.5,-99.0,-6.0,38.0,28.0,82.333,12900,67.0,31.200000000000045,93.0,10.0
20180227113652,20180227120402,96346.5,65.0,100.0,552.1,592.1,-3.0,-9.0,35.0,25.0,44.74,6750,35.0,40.0,-6.0,10.0
20180228213557,20180228221507,96669.3,53.0,100.0,559.4,599.2,-144.0,-2.0,39.0,28.0,60.452,7950,47.0,39.80000000000007,142.0,11.0
20180301133759,20180301133809,96814.7,51.0,51.0,552.2,561.1,-29.0,-178.0,32.0,29.0,0.16,50,0.0,8.899999999999977,-149.0,3.0
20180301134009,20180301140439,96814.7,51.0,86.0,560.9,565.6,-178.0,-9.0,37.0,29.0,45.396,6430,35.0,4.7000000000000455,169.0,8.0
20180301221037,20180301233617,96957.5,36.0,100.0,559.2,585.8,-99.0,-2.0,40.0,28.0,79.74,12580,64.0,26.59999999999991,97.0,12.0
20180302220916,20180302230606,97137.9,32.0,100.0,549.9,592.0,-19.0,-3.0,40.0,28.0,86.73700000000001,9690,68.0,42.10000000000002,16.0,12.0
20180303141229,20180303143939,97284.7,50.0,98.0,561.5,573.7,-199.0,-9.0,39.0,28.0,50.138000000000005,2710,48.0,12.200000000000045,190.0,11.0
20180306133821,20180306140211,97987.8,52.0,98.0,561.1,564.0,-178.0,-9.0,36.0,26.0,43.795,6390,46.0,2.8999999999999773,169.0,10.0
20180306225631,20180306234621,98130.8,40.0,100.0,556.3,590.2,-103.0,-3.0,39.0,28.0,75.403,8990,60.0,33.90000000000009,100.0,11.0
20180308141155,20180308144245,98456.0,45.0,81.0,557.9,565.6,-119.0,-9.0,33.0,15.0,46.815,3090,36.0,7.7000000000000455,110.0,18.0
20180309001626,20180309015459,98599.1,31.0,100.0,551.0,593.9,-21.0,-6.0,35.0,28.0,88.833,13833,69.0,42.89999999999998,15.0,7.0
20180310013216,20180310015636,98888.8,38.0,68.0,553.8,572.0,-36.0,-173.0,32.0,21.0,39.741,2420,30.0,18.200000000000045,-137.0,11.0
20180311003304,20180311013604,99021.2,52.0,100.0,561.9,589.3,-102.0,-1.0,32.0,28.0,59.096000000000004,10300,48.0,27.399999999999977,101.0,4.0
20180311220725,20180311232705,99309.7,39.0,100.0,560.8,578.6,-100.0,-1.0,38.0,28.0,74.329,11980,61.0,17.800000000000068,99.0,10.0
20180312220935,20180312230345,99490.4,33.0,100.0,559.8,584.1,-173.0,-1.0,39.0,28.0,83.995,9410,67.0,24.300000000000068,172.0,11.0
20180314002358,20180314013708,99490.4,44.0,100.0,553.8,581.1,-23.0,-3.0,38.0,28.0,68.998,11350,56.0,27.300000000000068,20.0,10.0
20180314013738,20180314013758,99490.4,100.0,100.0,575.4,573.4,-1.0,-1.0,38.0,33.0,0.004,20,0.0,2.0,0.0,5.0
20180314115150,20180314120740,99870.1,69.0,98.0,553.9,573.7,-29.0,-9.0,35.0,28.0,27.801,5590,29.0,19.800000000000068,20.0,7.0
20180314144640,20180314145500,99924.6,73.0,84.0,566.8,574.4,-199.0,-190.0,37.0,30.0,15.525,860,11.0,7.600000000000023,9.0,7.0
20180315013329,20180315021759,100067.7,36.0,100.0,566.4,591.4,-200.0,-9.0,40.0,28.0,79.59100000000001,8430,64.0,25.0,191.0,12.0
20180315221135,20180315223515,100193.5,58.0,75.0,554.2,568.8,-20.0,-100.0,33.0,28.0,22.090999999999998,2380,17.0,14.599999999999909,-80.0,5.0
20180315232345,20180315232405,100193.5,75.0,75.0,563.1,570.6,-73.0,-149.0,32.0,27.0,0.37,60,0.0,7.5,-76.0,5.0
20180315232525,20180315234825,100193.5,75.0,100.0,569.6,593.8,-162.0,-3.0,34.0,28.0,30.72,2300,25.0,24.199999999999932,159.0,6.0
20180316133839,20180316140849,100339.8,43.0,87.0,561.2,574.5,-198.0,-191.0,39.0,28.0,56.001999999999995,7010,44.0,13.299999999999955,7.0,11.0
20180317194623,20180317204803,100679.7,24.0,100.0,551.4,592.9,-142.0,-1.0,41.0,28.0,96.169,10180,76.0,41.5,141.0,13.0
20180318140903,20180318143953,100827.3,40.0,84.0,551.5,567.9,-29.0,-9.0,39.0,27.0,57.088,3050,44.0,16.399999999999977,20.0,12.0
20180318215913,20180318233633,100970.4,28.0,98.0,547.9,580.0,-24.0,-41.0,41.0,29.0,89.82,17720,70.0,32.10000000000002,-17.0,12.0
20180320010029,20180320013823,101262.1,55.0,100.0,562.5,581.9,-173.0,-1.0,40.0,28.0,55.011,3794,45.0,19.399999999999977,172.0,12.0
20180321133804,20180321140814,101534.4,42.0,84.0,561.9,575.0,-179.0,-191.0,34.0,28.0,56.403999999999996,7010,42.0,13.100000000000023,-12.0,6.0
20180323221048,20180323233418,101388.0,36.0,100.0,560.6,582.5,-101.0,-2.0,41.0,28.0,77.785,12370,64.0,21.899999999999977,99.0,13.0
20180324113615,20180324120205,102257.0,64.0,99.0,560.1,575.6,-175.0,-39.0,37.0,28.0,45.07,6590,35.0,15.5,136.0,9.0
20180324143915,20180324144725,102311.9,76.0,87.0,566.5,573.2,-198.0,-191.0,39.0,32.0,15.062999999999999,810,11.0,6.7000000000000455,7.0,7.0
20180325003536,20180325020346,102455.8,32.0,98.0,551.3,575.1,-22.0,-41.0,39.0,28.0,82.035,16810,66.0,23.800000000000068,-19.0,11.0
20180325225744,20180325234604,102588.6,47.0,100.0,562.3,582.4,-153.0,-4.0,36.0,28.0,67.125,8860,53.0,20.100000000000023,149.0,8.0
20180326134337,20180326140947,102734.8,48.0,86.0,558.9,565.5,-174.0,-9.0,37.0,28.0,47.268,6610,38.0,6.600000000000023,165.0,9.0
20180326220005,20180326225005,102878.4,37.0,98.0,562.7,580.8,-172.0,-38.0,41.0,28.0,77.38600000000001,5000,61.0,18.09999999999991,134.0,13.0
20180327214140,20180327223910,103059.4,36.0,100.0,563.3,582.1,-154.0,-5.0,39.0,28.0,80.372,9770,64.0,18.800000000000068,149.0,11.0
20180328141433,20180328143903,103205.7,48.0,82.0,559.7,564.8,-194.0,-9.0,38.0,28.0,44.353,2470,34.0,5.099999999999909,185.0,10.0
20180329004228,20180329021218,103349.5,33.0,100.0,550.9,577.9,-20.0,-8.0,39.0,28.0,82.833,16990,67.0,27.0,12.0,11.0
20180329114634,20180329120054,103441.3,67.0,87.0,561.5,567.1,-194.0,-9.0,36.0,28.0,25.899,5420,20.0,5.600000000000023,185.0,8.0
20180329143746,20180329150857,103496.0,68.0,98.0,553.3,573.7,-29.0,-9.0,39.0,28.0,26.778000000000002,7111,30.0,20.40000000000009,20.0,11.0
20180330031532,20180330040852,103640.0,39.0,100.0,555.1,594.7,-67.0,-8.0,40.0,28.0,75.555,9320,61.0,39.60000000000002,59.0,12.0
20180330224959,20180330233359,103765.8,51.0,100.0,564.7,585.0,-154.0,-1.0,39.0,30.0,61.513999999999996,8400,49.0,20.299999999999955,153.0,9.0
20180331104447,20180331110307,103857.4,69.0,94.0,561.0,567.6,-179.0,-9.0,36.0,29.0,33.494,5860,25.0,6.600000000000023,170.0,7.0
20180331135137,20180331140317,103912.3,72.0,98.0,562.9,573.7,-199.0,-9.0,39.0,28.0,19.428,5180,26.0,10.800000000000068,190.0,11.0
20180331220125,20180331233345,104055.8,31.0,99.0,549.9,589.6,-49.0,-40.0,42.0,31.0,85.449,13220,68.0,39.700000000000045,9.0,11.0
20180401230845,20180402000055,104236.4,35.0,100.0,561.5,575.9,-173.0,-6.0,41.0,30.0,80.748,769210,65.0,14.399999999999977,167.0,11.0
20180402111859,20180402113509,104328.0,68.0,90.0,563.0,566.6,-199.0,-9.0,38.0,30.0,29.44,1650,22.0,3.6000000000000227,190.0,8.0
20180402141147,20180402143841,104382.6,69.0,98.0,563.6,573.7,-193.0,-9.0,40.0,28.0,26.515,2694,29.0,10.100000000000023,184.0,12.0
20180403011734,20180403020144,104526.3,37.0,98.0,565.3,573.6,-202.0,-41.0,43.0,28.0,77.494,8410,61.0,8.300000000000068,161.0,15.0
20180403114127,20180403115327,104617.9,69.0,85.0,559.7,565.0,-194.0,-9.0,38.0,30.0,21.779,1200,16.0,5.2999999999999545,185.0,8.0
20180403144015,20180403150655,104672.6,64.0,98.0,557.6,573.7,-135.0,-9.0,41.0,28.0,34.216,6640,34.0,16.100000000000023,126.0,13.0
20180403235035,20180404003735,104816.4,40.0,100.0,564.5,569.7,-176.0,-4.0,43.0,30.0,74.21300000000001,768700,60.0,5.2000000000000455,172.0,13.0
20180404233944,20180405003024,104942.1,50.0,98.0,553.8,576.1,-15.0,-10.0,39.0,28.0,61.773,769080,48.0,22.300000000000068,5.0,11.0
20180405133347,20180405140737,105088.3,39.0,98.0,556.9,573.7,-198.0,-9.0,41.0,28.0,61.854,7390,59.0,16.800000000000068,189.0,13.0
20180405220622,20180405233802,105231.7,31.0,100.0,555.6,568.9,-98.0,-9.0,43.0,28.0,84.212,13180,69.0,13.299999999999955,89.0,15.0
20180406220756,20180406230336,105427.9,34.0,100.0,550.9,573.7,-35.0,-1.0,35.0,28.0,85.661,9580,66.0,22.800000000000068,34.0,7.0
20180407111223,20180407113533,105519.6,66.0,94.0,561.6,568.4,-155.0,-9.0,28.0,19.0,36.847,2310,28.0,6.7999999999999545,146.0,9.0
20180407140903,20180407142433,105574.3,75.0,96.0,565.7,584.9,-159.0,-179.0,31.0,23.0,27.844,1530,21.0,19.199999999999932,-20.0,8.0
20180407220503,20180407231713,105717.8,46.0,98.0,552.8,578.5,-13.0,-39.0,34.0,24.0,66.608,11210,52.0,25.700000000000045,-26.0,10.0
20180408114443,20180408120643,105810.5,67.0,98.0,563.1,573.7,-175.0,-9.0,32.0,28.0,38.594,6200,31.0,10.600000000000023,166.0,4.0
20180408143643,20180408144423,105865.3,76.0,87.0,558.6,574.6,-29.0,-191.0,34.0,28.0,13.714,780,11.0,16.0,-162.0,6.0
20180408220452,20180408233112,106008.9,34.0,98.0,550.6,575.9,-25.0,-39.0,38.0,26.0,81.382,12660,64.0,25.299999999999955,-14.0,12.0
20180410001159,20180410010629,106141.9,44.0,99.0,566.9,580.3,-198.0,-42.0,37.0,28.0,71.334,9470,55.0,13.399999999999977,156.0,9.0
20180410134240,20180410141740,106288.6,40.0,98.0,551.9,564.4,-27.0,-9.0,41.0,30.0,64.64699999999999,7500,58.0,12.5,18.0,11.0
20180410220812,20180410233612,106432.6,34.0,100.0,556.9,571.6,-98.0,-9.0,43.0,28.0,80.943,12800,66.0,14.700000000000045,89.0,15.0
20180410233632,20180410233642,106432.6,100.0,100.0,568.4,567.4,-3.0,-3.0,43.0,37.0,0.005,10,0.0,1.0,0.0,6.0
20180411224209,20180411234659,106630.4,20.0,100.0,555.7,572.0,-173.0,-3.0,43.0,28.0,100.637,10450,80.0,16.299999999999955,170.0,15.0
20180412140144,20180412143714,106777.3,40.0,98.0,551.7,573.7,-29.0,-9.0,43.0,28.0,63.391999999999996,3570,58.0,22.0,20.0,15.0
20180412234938,20180413003318,106922.1,31.0,86.0,560.3,566.1,-173.0,-9.0,44.0,28.0,70.884,768380,55.0,5.800000000000068,164.0,16.0
20180413012802,20180413013902,106922.1,87.0,98.0,573.6,573.1,-190.0,-41.0,44.0,37.0,14.748,1100,11.0,0.5,149.0,7.0
20180413114059,20180413120609,107014.2,62.0,98.0,561.7,582.9,-199.0,-176.0,41.0,28.0,46.31100000000001,6550,36.0,21.199999999999932,23.0,13.0
20180413143529,20180413144419,107069.3,75.0,87.0,558.1,572.5,-29.0,-190.0,43.0,35.0,15.917,890,12.0,14.399999999999977,-161.0,8.0
20180413224425,20180413235715,107161.9,46.0,100.0,560.1,567.6,-100.0,-1.0,42.0,28.0,67.102,11290,54.0,7.5,99.0,14.0
20180415000031,20180415001251,107181.6,89.0,100.0,566.2,577.5,-151.0,-4.0,31.0,28.0,16.499000000000002,1220,11.0,11.299999999999955,147.0,3.0
20180415135101,20180415142031,107327.8,43.0,98.0,552.8,573.7,-193.0,-9.0,33.0,28.0,53.595,6930,55.0,20.90000000000009,184.0,5.0
20180416002328,20180416011058,107471.6,30.0,64.0,550.6,566.5,-50.0,-99.0,32.0,28.0,43.99100000000001,8730,34.0,15.899999999999977,-49.0,4.0
20180417140538,20180417143738,107798.7,42.0,88.0,560.4,574.9,-194.0,-191.0,37.0,25.0,58.783,3200,46.0,14.5,3.0,12.0
20180418012338,20180418021528,107942.6,36.0,100.0,563.7,570.8,-173.0,-10.0,40.0,27.0,78.829,9190,64.0,7.099999999999909,163.0,13.0
20180418114205,20180418120555,108034.0,65.0,98.0,559.8,573.7,-179.0,-9.0,39.0,28.0,42.799,6350,33.0,13.900000000000091,170.0,11.0
20180418143715,20180418144405,108088.8,78.0,86.0,566.3,572.8,-178.0,-190.0,40.0,32.0,11.27,690,8.0,6.5,-12.0,8.0
20180419004332,20180419012922,108232.9,34.0,100.0,563.0,569.4,-200.0,-4.0,42.0,28.0,81.873,8590,66.0,6.399999999999977,196.0,14.0
20180419214517,20180419222727,108359.2,52.0,100.0,565.4,571.1,-161.0,-2.0,38.0,29.0,61.222,8210,48.0,5.7000000000000455,159.0,9.0
20180420134901,20180420141611,108505.4,50.0,98.0,562.1,561.9,-199.0,-9.0,38.0,28.0,48.288000000000004,6710,48.0,0.20000000000004547,190.0,10.0
20180420215843,20180420232213,108648.9,38.0,99.0,558.9,574.4,-98.0,-39.0,40.0,28.0,76.95100000000001,16370,61.0,15.5,59.0,12.0
20180421224231,20180421234141,108829.6,35.0,100.0,563.0,570.2,-154.0,-1.0,39.0,28.0,81.44,9910,65.0,7.2000000000000455,153.0,11.0
20180422142029,20180422144219,108976.8,49.0,98.0,556.2,573.7,-155.0,-9.0,39.0,28.0,39.521,2190,49.0,17.5,146.0,11.0
20180422220431,20180422233131,109120.5,31.0,98.0,554.6,572.0,-97.0,-40.0,42.0,28.0,84.098,12700,67.0,17.399999999999977,57.0,14.0
20180423114616,20180423120436,109212.2,65.0,90.0,560.9,565.2,-194.0,-9.0,39.0,30.0,33.176,5820,25.0,4.300000000000068,185.0,9.0
20180423143936,20180423145036,109267.0,70.0,85.0,557.3,573.7,-77.0,-191.0,41.0,33.0,19.991,1100,15.0,16.40000000000009,-114.0,8.0
20180424005619,20180424014859,109411.0,37.0,100.0,556.5,566.2,-124.0,-1.0,42.0,28.0,76.17,9240,63.0,9.700000000000045,123.0,14.0
20180424213229,20180424221009,109537.2,59.0,100.0,565.2,569.1,-154.0,-1.0,37.0,28.0,52.163000000000004,7780,41.0,3.8999999999999773,153.0,9.0
20180425133553,20180425141333,109684.1,42.0,96.0,556.2,578.2,-136.0,-190.0,40.0,27.0,68.925,7780,54.0,22.0,-54.0,13.0
20180426011549,20180426020939,109828.5,40.0,100.0,559.7,568.7,-154.0,-1.0,40.0,26.0,74.89699999999999,9390,60.0,9.0,153.0,14.0
20180426231236,20180427002446,110009.5,19.0,100.0,542.9,570.5,-19.0,-26.0,39.0,28.0,101.56700000000001,771210,81.0,27.600000000000023,-7.0,11.0
20180427140042,20180427143702,110153.4,39.0,91.0,557.0,564.5,-194.0,-9.0,41.0,27.0,65.858,3660,52.0,7.5,185.0,14.0
20180427215622,20180428000219,110294.8,33.0,98.0,548.9,573.7,-10.0,-9.0,42.0,28.0,83.705,784597,65.0,24.800000000000068,1.0,14.0
20180428113645,20180428120445,110384.8,62.0,98.0,561.3,573.7,-194.0,-9.0,39.0,28.0,46.92100000000001,6800,36.0,12.400000000000091,185.0,11.0
20180428143055,20180428143955,110438.6,76.0,88.0,564.1,573.6,-190.0,-191.0,40.0,31.0,16.374000000000002,900,12.0,9.5,-1.0,9.0
20180429003105,20180429012055,110579.6,30.0,98.0,560.8,570.0,-199.0,-39.0,44.0,28.0,87.76799999999999,8950,68.0,9.200000000000045,160.0,16.0
20180429221249,20180429232919,110704.1,44.0,100.0,560.6,571.8,-98.0,-1.0,39.0,29.0,71.527,11670,56.0,11.199999999999932,97.0,10.0
20180430133911,20180430141151,110848.0,44.0,89.0,560.5,565.4,-188.0,-9.0,41.0,28.0,57.667,7240,45.0,4.899999999999977,179.0,13.0
20180430215808,20180430232648,110989.6,34.0,98.0,556.1,573.5,-100.0,-38.0,41.0,28.0,81.249,16840,64.0,17.399999999999977,62.0,13.0
20180501231344,20180502000924,111167.8,32.0,100.0,549.4,569.1,-19.0,-1.0,40.0,28.0,85.35799999999999,769580,68.0,19.700000000000045,18.0,12.0
20180502113654,20180502114434,111257.8,65.0,75.0,566.3,563.8,-196.0,-9.0,38.0,28.0,13.492,780,10.0,2.5,187.0,10.0
20180502140632,20180502143512,111311.5,51.0,92.0,559.9,565.1,-188.0,-9.0,43.0,33.0,50.818000000000005,2880,41.0,5.2000000000000455,179.0,10.0
20180502220703,20180502235526,111452.9,32.0,98.0,549.4,570.3,-18.0,-39.0,44.0,28.0,83.26799999999999,14823,66.0,20.899999999999977,-21.0,16.0
20180503115430,20180503120640,111542.9,66.0,82.0,565.8,565.4,-190.0,-9.0,39.0,30.0,21.476,5210,16.0,0.39999999999997726,181.0,9.0
20180503143815,20180503150245,111596.6,57.0,92.0,558.3,565.2,-174.0,-9.0,43.0,33.0,44.253,6430,35.0,6.900000000000091,165.0,10.0
20180504003603,20180504012353,111738.9,32.0,98.0,548.7,570.6,-16.0,-40.0,44.0,29.0,84.602,8750,66.0,21.899999999999977,-24.0,15.0
20180504220929,20180504225109,111870.3,54.0,100.0,553.6,571.4,-18.0,-2.0,37.0,26.0,59.853,4180,46.0,17.799999999999955,16.0,11.0
20180505134454,20180505141634,112014.3,41.0,86.0,555.1,573.5,-96.0,-191.0,40.0,29.0,57.942,7180,45.0,18.399999999999977,-95.0,11.0
20180505220744,20180505234604,112155.5,25.0,100.0,547.8,566.6,-63.0,-5.0,43.0,32.0,91.85,13860,75.0,18.800000000000068,58.0,11.0
20180507002720,20180507024142,112333.9,21.0,98.0,546.4,573.7,-103.0,-9.0,41.0,28.0,100.0,21422,77.0,27.300000000000068,94.0,13.0
20180507113603,20180507114333,112425.1,53.0,63.0,558.1,567.0,-189.0,-189.0,39.0,32.0,13.34,730,10.0,8.899999999999977,0.0,7.0
20180507140233,20180507143933,112478.8,38.0,90.0,556.5,573.4,-189.0,-189.0,46.0,34.0,66.309,3700,52.0,16.899999999999977,0.0,12.0
20180507220424,20180507233544,112620.1,23.0,100.0,544.7,565.2,-36.0,-1.0,45.0,31.0,96.37799999999999,13120,77.0,20.5,35.0,14.0
20180508114031,20180508120741,112711.4,63.0,98.0,561.7,569.0,-189.0,-9.0,39.0,28.0,47.03,6710,35.0,7.2999999999999545,180.0,11.0
20180508143731,20180508144951,112765.4,77.0,94.0,566.6,577.0,-188.0,-187.0,40.0,28.0,21.921,1220,17.0,10.399999999999977,1.0,12.0
20180509010158,20180509014548,112906.9,37.0,98.0,564.6,570.1,-199.0,-40.0,42.0,27.0,78.097,4390,61.0,5.5,159.0,15.0
20180509230200,20180509235430,113061.6,41.0,100.0,559.8,569.2,-150.0,-4.0,38.0,25.0,76.15100000000001,5230,59.0,9.400000000000091,146.0,13.0
20180510132647,20180510135817,113206.0,42.0,86.0,556.6,573.9,-189.0,-188.0,39.0,26.0,56.378,3170,44.0,17.299999999999955,1.0,13.0
20180510225948,20180510235318,113347.8,30.0,100.0,556.8,566.6,-181.0,-1.0,43.0,27.0,86.76299999999999,9370,70.0,9.800000000000068,180.0,16.0
20180512140717,20180512143927,113687.5,38.0,82.0,557.9,565.5,-189.0,-9.0,43.0,28.0,57.071999999999996,3210,44.0,7.600000000000023,180.0,15.0
20180513011047,20180513021927,113830.1,21.0,100.0,546.6,566.8,-97.0,-1.0,46.0,32.0,98.40799999999999,10880,79.0,20.199999999999932,96.0,14.0
20180513115757,20180513120607,113921.0,59.0,70.0,559.4,568.7,-189.0,-188.0,41.0,33.0,14.558,4850,11.0,9.300000000000068,1.0,8.0
20180513143057,20180513150137,113975.4,44.0,89.0,558.4,572.7,-175.0,-191.0,47.0,28.0,55.559,7080,45.0,14.300000000000068,-16.0,19.0
20180514010245,20180514014705,114117.8,32.0,90.0,551.0,564.7,-75.0,-9.0,45.0,29.0,75.637,4460,58.0,13.700000000000045,66.0,16.0
20180514023625,20180514024625,114117.8,90.0,100.0,568.2,567.2,-178.0,-1.0,44.0,35.0,10.75,1000,10.0,1.0,177.0,9.0
20180514220945,20180514230135,114244.5,40.0,100.0,559.3,568.4,-157.0,-2.0,45.0,28.0,75.43,9190,60.0,9.100000000000023,155.0,17.0
20180515133135,20180515141225,114389.9,33.0,98.0,554.4,573.7,-174.0,-9.0,47.0,28.0,73.524,8090,65.0,19.300000000000068,165.0,19.0
20180515232918,20180516002848,114532.3,25.0,98.0,551.2,573.7,-157.0,-9.0,50.0,28.0,93.666,769930,73.0,22.5,148.0,22.0
20180516125711,20180516131531,114657.4,43.0,98.0,551.9,573.7,-17.0,-9.0,42.0,28.0,18.029,5820,55.0,21.800000000000068,8.0,14.0
