mileage,charge_time,charge_soc,charge_U,charge_I,charge_temp,charge_energy
83071.2,771962,62.0,21.0,52.0,5.06832298136646,54.481
83071.2,10,0.0,0.0,1.0,8.0,0.002
83131.6,4930,43.77221438645981,22.543670886076256,3.2348942598187307,1.0683229813664603,33.153
83190.6,3700,36.0,23.90000000000009,4.0,10.0,32.564
83370.2,8579,51.77221438645981,17.543670886076256,60.23489425981873,2.0683229813664603,37.746
83429.2,4280,41.77221438645981,16.200000000000045,37.23489425981873,1.0683229813664603,38.344
83550.1,12830,64.0,24.0,46.0,4.06832298136646,55.714
83550.1,60,0.0,-0.10000000000002274,1.0,7.0,0.005
83550.1,20,0.0,0.10000000000002274,-1.0,8.0,0.005
83550.1,10,0.0,0.10000000000002274,0.0,7.0,0.002
83610.1,7410,33.0,20.399999999999977,-90.0,1.0683229813664603,29.017
83670.6,2110,32.0,9.0,119.23489425981873,11.0,29.309
83700.1,5540,37.77221438645981,7.843670886076325,152.23489425981873,2.0683229813664603,21.05
83758.0,710,51.77221438645981,23.043670886076256,-0.7651057401812693,0.06832298136646031,8.472999999999999
83788.5,772260,67.0,29.300000000000068,53.0,6.06832298136646,58.913999999999994
83788.5,20,0.0,-2.0,1.0,9.0,0.013999999999999999
83788.5,20,0.0,0.10000000000002274,0.0,9.0,0.003
83788.5,70,0.0,0.10000000000002274,-1.0,9.0,0.006999999999999999
83788.5,10,0.0,0.0,0.0,8.0,0.002
83848.1,9010,49.0,21.199999999999932,3.2348942598187307,16.0,42.63
83907.1,6840,39.0,39.10000000000002,15.0,3.0683229813664603,34.251
83907.1,10,0.0,-0.39999999999997726,-2.0,7.0,0.003
84027.9,773161,71.0,20.59999999999991,47.0,5.06832298136646,61.443999999999996
84088.4,7310,46.77221438645981,18.343670886076325,45.23489425981873,-0.9316770186335397,19.831
84116.8,890,15.0,-2.8999999999999773,152.23489425981873,8.0,13.232999999999999
84143.4,7190,48.0,29.5,169.0,11.0,41.262
84207.6,4970,16.0,22.0,-134.0,10.0,14.71
84357.0,1810,39.77221438645981,21.743670886076302,3.2348942598187307,2.0683229813664603,24.234
84388.0,7260,30.0,31.699999999999932,39.0,8.0,25.555
84388.0,10,0.0,-0.5,0.0,7.0,0.002
84388.0,10,0.0,0.0,1.0,7.0,0.004
84388.0,80,0.0,-0.10000000000002274,0.0,7.0,0.01
84507.8,15320,68.0,22.40000000000009,63.0,4.06832298136646,58.023999999999994
84507.8,50,0.0,-1.0,-3.0,7.0,0.004
84568.4,4790,42.0,29.199999999999932,-67.0,14.0,36.03
84628.3,2650,35.0,33.5,16.0,10.0,30.732
84628.3,10,0.0,-0.7000000000000455,0.0,6.0,0.002
84784.7,3370,29.0,33.19999999999993,59.0,-0.9316770186335397,24.92
84784.7,50,0.0,-0.7000000000000455,-1.0,5.0,0.004
84784.7,10,0.0,-0.10000000000002274,-2.0,5.0,0.003
84784.7,10,0.0,0.0,-1.0,5.0,0.004
84784.7,10,0.0,0.20000000000004547,0.0,5.0,0.002
84845.2,5740,14.0,8.299999999999955,24.0,10.0,11.869000000000002
84870.3,8229,43.0,41.5,66.0,2.0683229813664603,36.053000000000004
85050.6,6670,38.77221438645981,21.443670886076234,-3.7651057401812693,0.06832298136646031,26.68
85109.5,6730,40.0,36.0,130.0,10.0,34.68
85109.5,70,0.0,-2.7000000000000455,0.0,6.0,0.005
85227.2,20,0.0,-0.8999999999999773,-1.0,8.0,0.005
85227.2,10,0.0,-0.09999999999990905,1.0,8.0,0.002
85227.2,10,0.0,0.0,-1.0,8.0,0.002
85227.2,10,0.0,0.0,-1.0,8.0,0.002
85227.2,10,0.0,0.0,0.0,8.0,0.002
85227.2,50,0.0,0.0,0.0,8.0,0.002
85227.2,10,0.0,0.10000000000002274,-1.0,7.0,0.002
85227.2,80,0.0,0.0,0.0,7.0,0.006
85227.2,10,0.0,0.0,0.0,7.0,0.003
85227.2,10,0.0,-0.10000000000002274,0.0,7.0,0.002
85347.8,2930,58.77221438645981,18.14367088607628,89.23489425981873,4.06832298136646,38.205
85407.9,1240,23.0,22.200000000000045,-154.0,11.0,19.757
85466.8,10980,59.0,18.0,62.0,4.06832298136646,49.85
85526.7,3640,44.77221438645981,18.043670886076256,57.23489425981873,2.0683229813664603,37.082
85586.6,20,0.0,-2.800000000000068,0.0,7.0,0.004
85706.4,4890,61.0,33.5,30.0,21.0,53.114
85706.4,30,0.0,-5.5,0.0,8.0,0.009000000000000001
85706.4,10,0.0,-0.39999999999997726,0.0,8.0,0.002
85706.4,10,0.0,-0.2999999999999545,-1.0,7.0,0.002
85706.4,10,0.0,-0.20000000000004547,0.0,7.0,0.002
85765.7,8910,45.0,42.5,74.0,14.0,38.683
85825.5,2500,36.0,41.5,13.0,0.06832298136646031,30.22
85825.5,10,0.0,-0.6000000000000227,-1.0,5.0,0.002
85885.9,990,16.0,23.200000000000045,-156.0,9.0,14.845999999999998
85945.5,9190,62.0,21.399999999999977,63.0,5.06832298136646,52.693000000000005
85945.5,20,0.0,-0.5,0.0,7.0,0.003
86005.3,7700,45.77221438645981,14.743670886076302,57.23489425981873,1.0683229813664603,36.106
86064.1,3380,34.0,20.5,96.0,9.0,26.73
86064.1,10,0.0,-1.3000000000000682,-1.0,7.0,0.002
86064.1,10,0.0,-0.6999999999999318,2.0,7.0,0.003
86124.1,1600,19.0,22.5,-154.0,13.0,16.493
86183.7,10480,61.0,27.799999999999955,19.0,3.0683229813664603,52.663999999999994
86214.1,1220,31.772214386459808,19.343670886076325,39.23489425981873,-6.93167701863354,7.006
86244.5,4900,48.0,39.59999999999991,28.0,14.0,41.156000000000006
86244.5,10,0.0,7.399999999999977,1.0,4.0,0.03
86270.9,3420,34.0,45.39999999999998,15.0,13.0,28.55
86270.9,10,0.0,0.0,-1.0,7.0,0.006
86270.9,10,0.0,0.0,0.0,7.0,0.002
86270.9,50,0.0,0.0,1.0,6.0,0.004
86296.8,4200,26.0,37.40000000000009,-14.0,19.0,22.81
86296.8,20,0.0,-5.300000000000068,6.0,6.0,0.019
86296.8,20,0.0,-1.2999999999999545,-3.0,6.0,0.015
86296.8,50,0.0,-0.20000000000004547,0.0,6.0,0.003
86326.4,1620,26.772214386459808,18.443670886076234,-3.7651057401812693,-1.9316770186335397,11.914000000000001
86356.7,6820,39.0,39.5,12.0,10.0,33.156
86414.7,8570,45.0,43.0,3.0,2.0683229813664603,38.599000000000004
86473.7,770080,50.0,27.5,57.0,3.0683229813664603,42.748000000000005
86473.7,10,0.0,-1.099999999999909,2.0,8.0,0.006
86473.7,20,0.0,-0.8999999999999773,2.0,8.0,0.006
86473.7,50,0.0,-0.20000000000004547,-1.0,8.0,0.004
86473.7,10,0.0,-0.20000000000004547,-4.0,8.0,0.005
86473.7,30,0.0,0.0,0.0,8.0,0.017
86473.7,60,0.0,0.10000000000002274,1.0,8.0,0.004
86473.7,10,0.0,0.0,-1.0,8.0,0.002
86545.4,10380,65.0,33.299999999999955,-24.0,16.0,55.76
86615.9,15340,55.0,22.0,17.0,1.0683229813664603,45.993
86615.9,20,0.0,-0.6999999999999318,-2.0,6.0,0.01
86615.9,30,0.0,-0.20000000000004547,-2.0,6.0,0.009000000000000001
86615.9,20,0.0,0.0,1.0,6.0,0.008
86615.9,10,0.0,0.0,-1.0,6.0,0.004
86676.2,8600,57.77221438645981,24.14367088607628,-3.7651057401812693,4.06832298136646,50.458999999999996
86735.3,3340,40.77221438645981,20.343670886076325,26.23489425981873,1.0683229813664603,30.083000000000002
86794.6,2270,21.0,19.5,-93.0,14.0,18.86
86854.6,772230,65.0,14.399999999999977,52.0,4.06832298136646,55.412
86975.4,8420,47.77221438645981,22.443670886076234,6.234894259818731,1.0683229813664603,34.464
87035.3,9860,50.0,22.5,41.0,2.0683229813664603,42.945
87035.3,10,0.0,0.0,-1.0,7.0,0.002
87094.8,8530,44.77221438645981,17.64367088607628,65.23489425981873,1.0683229813664603,35.510999999999996
87153.8,7310,36.0,15.299999999999955,87.23489425981873,9.0,30.293000000000003
87213.2,1240,12.0,17.699999999999932,-67.0,8.0,9.929
87273.0,10110,67.0,14.700000000000045,58.0,6.06832298136646,57.983000000000004
87353.2,11390,73.0,18.299999999999955,73.0,5.06832298136646,62.136
87353.2,10,0.0,-0.39999999999997726,-1.0,7.0,0.002
87416.3,5270,49.0,23.700000000000045,61.0,3.0683229813664603,41.79600000000001
87416.3,10,0.0,-1.1000000000000227,-4.0,7.0,0.008
87416.3,60,0.0,-0.1999999999999318,1.0,7.0,0.017
87416.3,110,0.0,-0.10000000000002274,0.0,7.0,0.043
87416.3,10,0.0,0.10000000000002274,-4.0,7.0,0.006
87416.3,10,0.0,0.0,-1.0,7.0,0.006999999999999999
87416.3,70,0.0,-0.10000000000002274,-2.0,2.0683229813664603,0.006
87492.4,5900,58.0,22.90000000000009,-83.0,19.0,48.725
87533.9,1190,12.0,3.900000000000091,0.0,7.0,10.032
87592.5,60,0.0,-0.10000000000002274,-1.0,9.0,0.009000000000000001
87592.5,10,0.0,0.0,3.0,9.0,0.005
87592.5,50,0.0,0.0,0.0,8.0,0.006
87592.5,10,0.0,0.0,-2.0,8.0,0.006
87592.5,80,0.0,0.5,2.0,8.0,0.013999999999999999
87946.4,7110,30.0,18.0,89.0,9.0,20.62
87946.4,10,0.0,-0.39999999999997726,-1.0,7.0,0.005
87946.4,10,0.0,0.0,0.0,7.0,0.005
88006.8,6412,30.772214386459808,19.743670886076302,17.23489425981873,-1.9316770186335397,4.053999999999999
88149.6,900,7.0,4.600000000000023,-20.0,9.0,5.78
88207.6,20,0.0,-0.8999999999999773,4.0,8.0,0.011000000000000001
88207.6,10,0.0,-0.10000000000002274,3.0,8.0,0.005
88207.6,10,0.0,0.0,-2.0,8.0,0.005
88207.6,10,0.0,0.09999999999990905,-2.0,7.0,0.003
88207.6,60,0.0,-0.10000000000002274,-2.0,7.0,0.009000000000000001
88283.1,11820,69.0,33.700000000000045,50.0,19.0,56.67
88345.5,768120,39.0,13.5,-36.0,2.0683229813664603,33.152
88703.1,5200,12.0,7.5,0.0,7.0,10.97
88763.0,220,2.0,18.200000000000045,-142.0,7.0,2.918
88881.5,10,0.0,-0.7999999999999545,1.0,5.0,0.004
88941.7,1000,13.0,-0.2999999999999545,37.0,7.0,10.814
89298.7,5600,55.0,12.799999999999955,-36.0,20.0,46.93
89357.8,8589,39.77221438645981,21.943670886076234,3.2348942598187307,1.0683229813664603,36.365
89416.7,2400,22.0,16.200000000000045,85.0,8.0,13.727
89535.7,10,0.0,-1.7999999999999545,0.0,8.0,0.002
89594.7,5800,23.0,13.5,69.0,10.0,14.65
89654.0,6020,27.0,30.09999999999991,16.0,9.0,25.461
89832.6,7940,36.0,13.599999999999909,-22.0,14.0,29.576999999999998
89891.7,4990,10.0,2.2000000000000455,-1.0,7.0,7.816
90071.7,3100,30.0,12.0,85.0,14.0,26.096999999999998
90131.6,6800,26.0,12.600000000000023,1.0,8.0,22.177
90250.4,9220,54.0,12.700000000000045,84.0,3.0683229813664603,44.891999999999996
90250.4,10,0.0,-1.0,5.0,6.0,0.005
90250.4,10,0.0,-0.3000000000000682,0.0,6.0,0.002
90279.1,4720,6.0,6.800000000000068,18.0,5.0,5.306
90309.1,2240,21.772214386459808,17.943670886076234,-1.7651057401812693,-4.93167701863354,7.132000000000001
90428.3,9600,53.0,18.199999999999932,63.0,2.0683229813664603,45.434
90428.3,10,0.0,0.0,1.0,5.0,0.004
90428.3,10,0.0,0.0,0.0,5.0,0.003
90428.3,20,0.0,15.0,10.0,1.0,0.122
90487.6,1400,13.0,4.2000000000000455,-44.0,8.0,12.142999999999999
90605.9,50,0.0,2.7999999999999545,0.0,5.0,0.129
90664.2,769230,54.0,10.399999999999977,82.0,4.06832298136646,45.528999999999996
90664.2,10,0.0,-0.7999999999999545,0.0,7.0,0.002
90664.2,70,0.0,0.0,0.0,7.0,0.006
90664.2,30,0.0,0.10000000000002274,0.0,7.0,0.008
90664.2,10,0.0,0.10000000000002274,0.0,7.0,0.003
90664.2,90,0.0,29.200000000000045,30.0,0.0,0.33899999999999997
90723.6,6200,31.772214386459808,22.14367088607628,-3.7651057401812693,-1.9316770186335397,19.897000000000002
90752.1,220,4.0,19.0,-149.0,5.0,3.383
90780.2,1210,16.0,7.7999999999999545,96.0,1.0683229813664603,12.793
90900.5,769810,58.0,15.299999999999955,74.0,4.06832298136646,49.79600000000001
90900.5,50,0.0,-1.0,0.0,7.0,0.002
90959.7,8590,34.0,35.200000000000045,61.0,0.06832298136646031,27.697
91018.5,2000,28.0,11.199999999999932,125.0,2.0683229813664603,23.774
91138.3,9670,56.0,12.699999999999932,85.0,3.0683229813664603,48.042
91138.3,50,0.0,0.10000000000002274,1.0,5.0,0.002
91138.3,10,0.0,0.0,-1.0,5.0,0.002
91138.3,90,0.0,0.10000000000002274,0.0,6.0,0.009000000000000001
91138.3,10,0.0,0.0,0.0,6.0,0.002
91138.3,10,0.0,0.0,0.0,6.0,0.002
91138.3,50,0.0,0.0,0.0,6.0,0.002
91197.3,3680,32.0,14.5,71.0,12.0,27.138
91256.2,6810,25.0,21.300000000000068,-73.0,8.0,21.935
91375.2,9570,54.0,11.600000000000023,84.0,14.0,47.73
91375.2,10,0.0,-0.6999999999999318,0.0,5.0,0.002
91434.6,3290,27.0,34.0,30.0,7.0,24.2
91434.6,60,0.0,0.0,0.0,5.0,0.003
91494.8,7370,28.0,38.60000000000002,18.0,0.06832298136646031,24.598000000000003
91614.3,769440,55.0,26.600000000000023,98.0,11.0,48.254
91614.3,10,0.0,-1.1000000000000227,-3.0,6.0,0.004
91673.8,3280,30.0,25.0,83.0,13.0,26.783
91732.8,7020,26.0,29.600000000000023,11.0,7.0,22.807
91853.6,9320,53.0,17.800000000000068,83.0,2.0683229813664603,44.667
91913.5,5550,16.0,32.799999999999955,17.0,-1.9316770186335397,13.061
91913.5,10,0.0,-0.10000000000002274,1.0,5.0,0.002
91941.5,4950,14.772214386459808,9.043670886076256,111.23489425981873,-0.9316770186335397,9.916
91971.5,1780,17.0,34.10000000000002,17.0,7.0,14.86
91971.5,10,0.0,-0.8999999999999773,-1.0,5.0,0.002
91971.5,20,0.0,-0.20000000000004547,-1.0,5.0,0.005
92090.9,10110,54.0,24.0,82.0,1.0683229813664603,46.276
92090.9,10,0.0,0.0,-1.0,6.0,0.004
92090.9,10,0.0,-0.09999999999990905,0.0,6.0,0.002
92090.9,10,0.0,0.0,-2.0,6.0,0.003
92150.9,10,0.0,-0.6000000000000227,1.0,4.0,0.002
92151.3,10,0.0,-0.10000000000002274,0.0,4.0,0.005
92210.4,1990,25.772214386459808,7.600000000000023,40.23489425981873,1.0683229813664603,15.477
92210.2,1080,10.0,15.600000000000023,17.0,7.0,8.88
92449.2,3270,29.0,27.5,17.0,1.0683229813664603,24.695
92568.0,3790,54.0,17.5,170.0,5.06832298136646,47.45399999999999
92568.0,10,0.0,-1.2999999999999545,1.0,6.0,0.002
92627.3,2270,26.0,32.799999999999955,-13.0,6.0,23.569000000000003
92627.3,60,0.0,-0.8999999999999773,0.0,4.0,0.003
92682.9,2030,28.0,19.40000000000009,15.0,6.0,24.502
92805.5,5220,54.0,10.899999999999977,93.0,3.0683229813664603,46.532
92864.5,7150,29.0,33.10000000000002,80.0,10.0,26.143
92924.2,2600,26.0,21.799999999999955,48.0,7.0,23.305999999999997
93043.2,9300,55.0,6.7999999999999545,98.0,11.0,46.846000000000004
93043.2,10,0.0,-0.6000000000000227,0.0,5.0,0.003
93043.2,10,0.0,0.0,1.0,6.0,0.005
93043.2,10,0.0,0.0,0.0,6.0,0.003
93163.2,3400,28.0,22.0,27.0,7.0,24.069000000000003
93163.2,50,0.0,-0.10000000000002274,1.0,5.0,0.005
93283.2,9300,55.0,10.699999999999932,97.0,12.0,47.328
93283.2,10,0.0,-0.6000000000000227,0.0,6.0,0.002
93283.2,10,0.0,-0.20000000000004547,1.0,6.0,0.004
93283.2,10,0.0,-0.20000000000004547,0.0,6.0,0.003
93283.2,60,0.0,0.0,0.0,5.0,0.006
93283.2,10,0.0,0.0,1.0,5.0,0.002
93283.2,10,0.0,0.0,0.0,6.0,0.003
93283.2,50,0.0,0.0,1.0,6.0,0.002
93401.5,7050,27.0,18.199999999999932,83.0,7.0,23.42
93521.4,9950,57.0,18.100000000000023,60.0,17.0,49.441
93521.4,50,0.0,0.20000000000004547,4.0,5.0,0.006
93583.1,8160,42.0,41.799999999999955,-2.0,8.0,36.448
93711.9,5030,37.77221438645981,18.043670886076256,49.23489425981873,1.0683229813664603,8.953
93773.7,8850,68.0,16.5,81.0,7.06832298136646,57.95
93773.7,10,0.0,-0.3000000000000682,0.0,6.0,0.006
93773.7,50,0.0,0.10000000000002274,-1.0,7.0,0.004
93773.7,50,0.0,0.0,-1.0,7.0,0.002
93836.2,1630,32.77221438645981,19.043670886076256,63.23489425981873,-0.9316770186335397,22.086
93897.8,8310,38.0,27.100000000000023,19.23489425981873,10.0,33.547
93961.0,5280,29.772214386459808,8.600000000000023,5.234894259818731,-0.9316770186335397,10.255
94026.3,781110,59.0,12.300000000000068,63.0,3.0683229813664603,56.226000000000006
94026.3,50,0.0,-1.0,0.0,6.0,0.002
94149.8,3210,29.0,20.300000000000068,80.0,8.0,24.406
94277.3,770160,61.0,20.699999999999932,85.0,5.06832298136646,52.691
94342.0,3390,37.77221438645981,22.043670886076256,6.234894259818731,1.0683229813664603,22.923000000000002
94532.4,10290,64.0,19.299999999999955,94.0,12.0,54.992
94657.0,5870,16.0,3.599999999999909,0.0,5.0,13.540999999999999
94656.7,990,11.772214386459808,11.64367088607628,6.234894259818731,2.0683229813664603,6.8260000000000005
94753.9,560,55.77221438645981,22.043670886076256,13.23489425981873,3.0683229813664603,7.247999999999999
94845.7,1170,10.0,19.0,94.0,4.0,9.457
94845.7,10,0.0,-1.099999999999909,-1.0,3.0,0.002
94845.7,20,0.0,-0.8999999999999773,1.0,4.0,0.004
94908.6,6760,25.772214386459808,18.943670886076234,6.234894259818731,2.0683229813664603,24.221999999999998
95031.6,10860,57.0,12.199999999999932,78.0,3.0683229813664603,48.331
95095.0,660,9.0,5.899999999999977,43.0,5.0,7.178
95158.6,6080,27.772214386459808,17.843670886076325,63.23489425981873,4.06832298136646,26.164
95286.6,769100,53.0,11.5,98.0,7.06832298136646,45.361000000000004
95286.6,60,0.0,-1.6999999999999318,-1.0,7.0,0.006999999999999999
95286.6,20,0.0,-0.5,0.0,7.0,0.006999999999999999
95286.6,10,0.0,-0.10000000000002274,-2.0,7.0,0.003
95286.6,10,0.0,0.0,1.0,7.0,0.002
95539.0,769850,58.0,32.89999999999998,95.0,12.0,51.556000000000004
95539.0,10,0.0,-1.2000000000000455,6.0,6.0,0.008
95539.0,30,0.0,-1.6000000000000227,-1.0,6.0,0.012
95539.0,10,0.0,0.0,-3.0,6.0,0.004
95539.0,10,0.0,0.0,-1.0,7.0,0.004
95787.7,9620,56.0,22.199999999999932,95.0,10.0,49.318000000000005
95787.7,10,0.0,-0.7000000000000455,0.0,5.0,0.003
95787.7,10,0.0,-0.2999999999999545,3.0,5.0,0.005
95849.8,7000,31.0,31.0,18.0,2.0683229813664603,26.506999999999998
95849.8,70,0.0,-2.6000000000000227,1.0,4.0,0.011000000000000001
95849.8,10,0.0,0.0,1.0,4.0,0.002
95911.7,50,0.0,-0.5,1.0,4.0,0.002
95911.7,20,0.0,-0.10000000000002274,1.0,4.0,0.004
95911.7,50,0.0,0.0,0.0,4.0,0.003
95911.7,20,0.0,-0.1999999999999318,4.0,4.0,0.009000000000000001
95911.7,50,0.0,0.10000000000002274,0.0,4.0,0.002
96037.9,9801,56.0,15.100000000000023,99.0,7.06832298136646,49.357
96099.8,5991,28.772214386459808,20.243670886076302,6.234894259818731,0.06832298136646031,13.887
96161.7,6600,41.0,33.69999999999993,-112.0,10.0,36.442
96290.0,10050,60.0,21.0,99.0,4.06832298136646,52.032
96290.0,50,0.0,-0.10000000000002274,0.0,4.0,0.002
96290.0,10,0.0,0.0,-1.0,4.0,0.002
96352.8,8210,37.0,42.700000000000045,83.0,6.0,32.054
96352.8,70,0.0,-3.5,1.0,3.0,0.006999999999999999
96414.8,2220,30.0,20.0,169.0,7.0,26.408
96414.8,20,0.0,-0.40000000000009095,-1.0,4.0,0.005
96414.8,70,0.0,-0.2999999999999545,0.0,4.0,0.006
96414.8,60,0.0,-0.20000000000004547,0.0,4.0,0.003
96541.1,8800,62.0,19.100000000000023,79.0,3.0683229813664603,53.825
96541.1,10,0.0,-0.39999999999997726,3.0,3.0,0.004
96603.7,3200,29.772214386459808,15.343670886076325,84.23489425981873,-2.9316770186335397,27.778000000000002
96668.9,5730,22.0,19.600000000000023,-113.0,12.0,18.401
96730.7,6010,47.77221438645981,22.343670886076325,-0.7651057401812693,2.0683229813664603,28.947
96792.8,769680,56.0,20.699999999999932,73.0,4.06832298136646,48.027
96792.8,20,0.0,0.10000000000002274,0.0,7.0,0.006
96854.7,6860,30.0,29.399999999999977,7.0,13.0,26.230999999999998
96917.1,2220,30.0,31.199999999999932,113.0,9.0,26.169
96979.1,1370,11.0,13.800000000000068,-23.0,9.0,9.836
97041.7,9000,49.0,25.799999999999955,83.0,3.0683229813664603,42.071999999999996
97041.7,10,0.0,-0.1999999999999318,3.0,6.0,0.006999999999999999
97107.3,7370,33.0,46.39999999999998,70.0,11.0,28.634
97171.8,5680,25.0,15.5,41.0,8.0,21.406
97172.0,900,6.0,25.799999999999955,54.0,6.0,5.968999999999999
97235.0,1240,11.0,15.300000000000068,-54.0,8.0,9.846
97296.8,4890,50.0,17.5,99.0,3.0683229813664603,42.896
97296.8,10,0.0,-1.0,1.0,8.0,0.002
97296.8,10,0.0,-0.6000000000000227,0.0,8.0,0.003
97296.8,10,0.0,-0.10000000000002274,-1.0,7.0,0.002
97296.8,10,0.0,0.0,1.0,8.0,0.002
97358.8,2980,32.0,45.89999999999998,9.0,13.0,28.609
97358.8,70,0.0,-2.400000000000091,0.0,6.0,0.006
97358.8,20,0.0,0.0,0.0,6.0,0.003
97358.8,10,0.0,0.10000000000002274,-1.0,5.0,0.002
97358.8,70,0.0,-0.10000000000002274,0.0,5.0,0.005
97421.7,6130,29.0,25.09999999999991,164.0,9.0,24.932
97544.7,9640,58.0,19.799999999999955,95.0,3.0683229813664603,49.931000000000004
97544.7,10,0.0,0.20000000000004547,4.0,6.0,0.006
97606.8,2930,35.0,41.0,10.0,12.0,31.112
97668.5,2030,29.0,41.09999999999991,16.0,8.0,25.08
97668.5,10,0.0,0.10000000000002274,-1.0,5.0,0.002
97795.5,10190,61.0,19.100000000000023,95.0,6.06832298136646,53.526
97795.5,60,0.0,-0.900000000000091,0.0,7.0,0.006999999999999999
97795.5,10,0.0,-0.10000000000002274,-1.0,7.0,0.002
97795.5,60,0.0,0.0,0.0,7.0,0.006
97795.5,10,0.0,0.0,0.0,7.0,0.002
97856.8,7275,32.0,38.60000000000002,4.0,-0.9316770186335397,27.711
97918.7,2030,30.0,36.700000000000045,15.0,8.0,25.386999999999997
98042.4,10,0.0,-1.1000000000000227,4.0,6.0,0.005
98042.4,60,0.0,-0.8999999999999773,2.0,6.0,0.008
98042.4,10,0.0,-0.10000000000002274,1.0,6.0,0.002
98103.1,70,0.0,-1.7999999999999545,0.0,4.0,0.013000000000000001
98159.5,2790,28.0,27.5,97.0,7.0,24.553
98285.9,9750,58.0,18.200000000000045,98.0,6.06832298136646,50.754
98285.9,10,0.0,-0.7999999999999545,-1.0,6.0,0.002
98285.9,100,0.0,-1.1999999999999318,-1.0,6.0,0.018000000000000002
98285.9,10,0.0,0.0,-2.0,6.0,0.003
98379.8,9780,52.0,26.299999999999955,19.0,9.0,44.178999999999995
98388.1,490,5.0,34.19999999999993,-16.0,5.0,5.308
98409.4,1180,11.772214386459808,14.64367088607628,21.23489425981873,3.0683229813664603,8.146
98515.0,769390,56.0,18.100000000000023,97.0,8.06832298136646,47.908
98515.0,10,0.0,-1.0,6.0,6.0,0.008
98515.0,10,0.0,-0.2999999999999545,-1.0,6.0,0.002
98515.0,10,0.0,-0.10000000000002274,0.0,6.0,0.003
98515.0,50,0.0,-0.10000000000002274,0.0,6.0,0.003
98635.7,9890,58.0,6.599999999999909,99.0,10.0,51.893
98635.7,20,0.0,0.0,0.0,4.0,0.006
98635.7,10,0.0,0.09999999999990905,0.0,3.0,0.002
98635.7,60,0.0,0.09999999999990905,1.0,3.0,0.004
98635.7,10,0.0,0.09999999999990905,1.0,3.0,0.002
98697.0,2250,33.0,17.299999999999955,12.0,8.0,29.302
98758.4,5990,29.0,15.899999999999977,16.0,7.0,25.146
98879.7,9380,56.0,3.3999999999999773,99.0,8.06832298136646,47.626000000000005
98879.7,20,0.0,-0.8000000000000682,-1.0,5.0,0.004
98879.7,10,0.0,-0.10000000000002274,2.0,6.0,0.003
98879.7,10,0.0,0.0,1.0,6.0,0.002
98879.7,10,0.0,0.0,-1.0,6.0,0.002
98941.1,2050,30.0,27.100000000000023,-22.0,3.0683229813664603,26.535
99001.1,7170,26.0,12.700000000000045,17.0,6.0,22.335
99001.1,50,0.0,-0.10000000000002274,-1.0,4.0,0.002
99001.1,10,0.0,0.0,-1.0,4.0,0.002
99122.7,9410,55.0,2.5,97.0,10.0,48.035
99122.7,10,0.0,-0.20000000000004547,-1.0,6.0,0.002
99122.7,10,0.0,0.0,-1.0,6.0,0.002
99183.3,2190,29.772214386459808,17.843670886076325,79.23489425981873,5.06832298136646,27.592
99245.8,6110,31.0,16.700000000000045,14.0,8.0,26.980999999999998
99245.8,10,0.0,-0.09999999999990905,0.0,5.0,0.002
99369.2,770120,63.0,4.0,98.0,13.06832298136646,53.938
99369.2,30,0.0,-0.6999999999999318,1.0,6.0,0.006999999999999999
99369.2,10,0.0,0.0,-1.0,6.0,0.004
99429.2,2100,29.0,23.59999999999991,-16.0,8.0,26.798000000000002
99429.2,20,0.0,-1.7999999999999545,0.0,4.0,0.003
99489.0,1990,28.0,14.800000000000068,14.0,7.0,23.88
99611.3,9400,55.0,4.399999999999977,99.0,9.06832298136646,47.754
99611.3,50,0.0,-0.10000000000002274,-1.0,4.0,0.004
99611.3,10,0.0,0.0,-1.0,4.0,0.002
99611.3,30,0.0,0.0,1.0,4.0,0.008
99672.2,2439,32.77221438645981,21.943670886076234,-5.765105740181269,4.06832298136646,30.619
99732.1,150,3.0,11.100000000000023,0.0,5.0,2.7889999999999997
99945.7,9890,48.0,14.100000000000023,71.0,8.0,41.622
100039.2,8390,45.0,5.300000000000068,97.0,7.06832298136646,38.92
100039.2,60,0.0,-0.39999999999997726,0.0,5.0,0.003
100039.2,10,0.0,-0.10000000000002274,0.0,5.0,0.002
100039.2,10,0.0,0.0,1.0,5.0,0.002
100039.2,50,0.0,0.0,1.0,5.0,0.002
100039.2,10,0.0,0.0,0.0,5.0,0.003
100039.2,10,0.0,0.0,-1.0,5.0,0.004
100101.2,2240,31.0,21.59999999999991,15.0,7.0,27.248
100101.2,40,0.0,-3.0,1.0,4.0,0.006999999999999999
100161.6,1950,28.0,15.199999999999932,171.0,6.0,24.553
100284.2,10500,66.0,13.299999999999955,98.0,11.0,57.041000000000004
100284.2,10,0.0,-0.20000000000004547,-1.0,5.0,0.002
100313.8,5110,16.772214386459808,15.743670886076302,-0.7651057401812693,3.0683229813664603,12.579
100373.8,810,32.77221438645981,20.943670886076234,12.23489425981873,7.06832298136646,11.13
100436.9,1451,49.77221438645981,9.64367088607628,152.23489425981873,12.06832298136646,19.448
100469.6,43306,44.0,33.5,76.0,13.06832298136646,38.225
100530.3,3370,29.772214386459808,16.543670886076256,64.23489425981873,3.0683229813664603,23.785
100590.2,2090,30.0,36.0,15.0,8.0,26.52
