vehicle_id,mileage,charge_energy,charge_time,charge_soc,charge_U,charge_I,charge_temp
2,75069.7,2.021,4001,6.0,4.699999999999989,-15.1516115871073,2.0
2,75069.9,26.746,843641,70.0,50.5,3.4000000000000004,4.0
2,75285.2,26.416,9101,72.0,58.900000000000034,-6.600000000000001,11.0
2,75360.2,16.378,815576,44.0,33.89999999999998,3.3000000000000007,2.0
2,75519.8,17.660999999999998,8231,46.0,41.400000000000034,1.0,9.0
2,75937.8,22.897936347197216,6530,43.0,169.92177051671706,42.64838841289269,2.0
2,75998.1,29.099,855981,80.0,55.0,4.300000000000001,11.0
2,76192.3,19.209,7771,53.0,44.5,-14.600000000000001,8.0
2,76321.1,25.805999999999997,841140,71.0,50.5,3.7,5.0
2,76559.3,23.496,7801,64.0,41.5,36.4483884128927,6.0
2,76688.9,28.029,849842,77.0,53.69999999999999,4.0,12.0
2,76899.8,14.152000000000001,2401,40.0,38.19999999999999,-63.5,2.0
2,76973.2,30.77,855482,84.0,60.30000000000001,3.9000000000000004,13.0
2,77280.7,33.59,865313,93.0,66.10000000000002,3.8000000000000007,13.0
2,77426.1,23.573,10401,63.0,46.80000000000001,17.499999999999996,7.0
2,77569.7,28.998,857642,75.0,55.60000000000002,3.6000000000000005,12.0
2,77765.3,2.485,1700,7.0,9.399999999999977,1.8999999999999986,6.0
2,77765.3,10.463,10532,29.0,17.19999999999999,1.1999999999999993,6.0
2,77850.5,8.641,1130,24.0,17.899999999999977,-0.5,3.0
2,77890.2,31.428,861584,87.0,61.799999999999955,4.4,13.0
2,78097.6,28.079,849311,79.0,57.099999999999966,1.0999999999999996,10.0
2,78314.2,3.417,1900,10.0,11.100000000000023,2.1000000000000014,8.0
2,78314.2,0.086,70,0.0,1.1999999999999886,-2.1999999999999993,1.0
2,78314.0,24.371,9071,67.0,48.400000000000034,0.10000000000000142,7.0
2,78434.9,27.458000000000002,849780,75.0,52.799999999999955,3.8000000000000007,11.0
2,78632.3,23.467,10130,63.0,49.5,3.099999999999998,13.0
2,78735.1,22.888,70833880,63.0,48.400000000000034,-2.4,10.0
2,78906.0,16.619,2830,45.0,38.5,-24.099999999999994,4.0
2,78959.6,19.875,827908,54.0,42.0,0.7000000000000002,12.0
2,79287.6,4.357,12272,13.0,13.300000000000011,-0.29999999999999893,3.0
2,79287.6,22.897936347197216,0,0.0,0.0,0.0,2.0
2,79287.6,22.897936347197216,0,0.0,0.0,0.0,1.0
2,79301.7,27.683000000000003,11302,75.0,53.19999999999999,16.200000000000003,6.0
2,79437.5,21.186,9801,57.0,43.60000000000002,15.7,11.0
2,79492.0,22.897936347197216,230,0.0,134.52177051671703,-17.1516115871073,2.0
2,79594.3,30.518,861543,80.0,59.39999999999998,-15.451611587107301,9.0
2,79728.4,20.656999999999996,9771,55.0,42.80000000000001,16.4,9.0
2,79897.3,30.965999999999998,862512,82.0,61.30000000000001,3.5,10.0
2,80111.9,19.392,2970,55.0,33.0,43.14838841289269,3.0
2,80188.7,27.831,851712,77.0,53.80000000000001,3.5999999999999996,9.0
2,80363.6,22.897936347197216,7700,53.0,158.32177051671704,9.748388412892702,7.0
2,80693.2,16.962,7431,46.0,40.0,-24.700000000000003,8.0
2,80820.2,16.227999999999998,810706,46.0,34.30000000000001,-4.999999999999999,10.0
2,81260.6,16.516,2830,46.0,37.599999999999966,-24.400000000000006,4.0
2,81375.1,19.515,822108,48.0,39.0,3.6000000000000005,4.0
2,81916.0,26.58,8801,69.0,58.89999999999998,-25.799999999999997,3.0
2,82062.7,32.134,862042,84.0,63.799999999999955,4.1,11.0
2,82244.8,21.628,10631,56.0,51.5,-31.7,10.0
2,82401.0,22.897936347197216,859412,82.0,179.52177051671703,-14.751611587107302,12.0
2,82541.9,25.859,10972,65.0,48.099999999999966,30.5,9.0
2,82719.1,12.195,4031,33.0,31.69999999999999,-36.5,10.0
3,135930.0,0.084,90,0.0,0.6000000000000227,0.0,8.315188864957502
3,136063.0,0.569,180,0.8000000000000007,3.0,-4.300000000000004,8.315188864957502
3,136063.0,13.623,4080,17.200000000000003,41.19999999999999,-48.3,8.315188864957502
3,136105.0,15.671,10021,19.2,41.5,-13.999999999999998,8.315188864957502
3,136199.0,7.0729999999999995,1330,8.8,22.900000000000034,0.10000000000000853,8.315188864957502
3,136270.0,16.442999999999998,8700,19.999999999999996,39.10000000000002,82.1,8.315188864957502
3,136376.0,20.324,10541,24.799999999999997,47.80000000000001,91.10000000000001,8.315188864957502
3,136494.0,5.832999999999999,1700,6.800000000000001,6.300000000000011,75.4,7.0
3,136536.0,15.714,770717,19.2,41.69999999999999,-15.3,13.0
3,136646.0,18.548,10610,22.799999999999997,48.400000000000034,-15.799999999999999,11.0
3,136671.0,6.287000000000001,21000,7.600000000000001,18.100000000000023,-5.800000000000001,7.0
3,137853.0,17.715,14490,21.6,46.60000000000002,-15.399999999999999,11.0
3,137963.0,14.54,6370,18.4,42.89999999999998,-24.5,13.0
3,138003.0,11.436,767838,13.999999999999998,32.60000000000002,-5.700000000000001,13.0
3,138092.0,18.598,15552,22.8,41.30000000000001,67.6,11.0
3,138210.0,23.241999999999997,772317,28.8,53.5,69.0,16.0
3,138301.0,14.845999999999998,9010,18.4,36.5,46.699999999999996,9.0
3,138349.0,12.882,801937,16.000000000000004,35.19999999999999,0.5999999999999996,5.0
3,138455.0,16.664,10120,19.6,33.10000000000002,72.7,10.0
3,138713.0,14.824000000000002,14690,17.999999999999996,32.60000000000002,68.6,9.0
3,138804.0,7.4479999999999995,6326,10.0,24.899999999999977,-31.699999999999996,6.0
3,138804.0,4.965,910,6.399999999999999,17.399999999999977,-32.19999999999999,8.0
3,138804.0,8.926,11020,10.8,11.5,106.5,8.0
3,138898.0,20.414,14222,18.0,39.89999999999998,-7.0,9.0
3,138898.0,0.193,201,0.3999999999999986,1.8000000000000114,-10.6,3.0
3,138975.0,19.12,11510,23.6,51.0,-10.6,13.0
3,142011.0,21.498,9280,27.2,62.30000000000001,56.9,16.0
3,142198.0,14.134,7180,18.0,29.30000000000001,58.8,10.0
3,142241.0,7.808,1470,9.6,33.80000000000001,-98.39999999999999,10.0
3,142241.0,0.631,100,1.1999999999999993,11.5,-87.1,7.0
3,142241.0,8.656,9480,10.399999999999999,15.199999999999989,86.9,9.0
3,142360.0,10.469000000000001,2340,14.0,69.19999999999999,-70.5,7.0
3,142404.0,18.046,767498,22.8,67.80000000000001,-1.7000000000000028,15.0
3,142500.0,17.706,9110,22.0,48.10000000000002,6.0,15.0
3,142645.0,0.102,120,0.0,0.30000000000001137,0.0,10.0
3,142740.0,7.066,6110,8.8,14.100000000000023,30.9,7.0
3,142836.0,20.885,770110,26.0,59.10000000000002,-20.6,16.0
3,142836.0,1.15,1160,1.5999999999999979,3.1000000000000227,-6.7,8.0
3,142919.0,12.869000000000002,8300,15.599999999999998,36.80000000000001,-16.3,9.0
3,143011.0,22.313000000000002,771117,27.599999999999998,57.39999999999998,-11.299999999999999,16.0
3,143104.0,15.610999999999999,10190,19.2,42.10000000000002,-10.500000000000002,12.0
3,143186.0,20.772,777107,25.6,52.89999999999998,8.700000000000001,15.0
3,143287.0,16.047,8960,19.6,44.599999999999966,-12.3,10.0
3,143341.0,10.9,10020,13.2,19.100000000000023,66.80000000000001,10.0
3,143441.0,18.035999999999998,15209,22.4,40.900000000000034,68.7,10.0
3,143555.0,23.969,776528,29.6,70.60000000000002,8.3,16.0
3,143670.0,16.28,10400,22.4,36.19999999999999,65.4,13.0
3,143757.0,22.897936347197216,12180,24.0,51.69999999999999,-7.0,13.0
3,143820.0,9.585,2009,11.999999999999998,28.5,-1.0999999999999943,11.0
3,143865.0,0.292,820,0.40000000000000036,1.6999999999999886,0.09999999999999964,8.0
3,143882.0,21.736,16610,23.6,49.60000000000002,-4.3999999999999995,17.0
3,143923.0,11.374,5570,13.600000000000001,25.899999999999977,68.8,10.0
3,144027.0,22.909000000000002,776377,28.400000000000002,72.20000000000005,-10.500000000000002,18.0
3,144131.0,20.552,10100,26.0,65.89999999999998,-24.4,15.0
3,144217.0,22.943,770487,29.200000000000003,111.80000000000001,23.000000000000004,18.0
3,144309.0,20.712,16190,25.599999999999998,40.69999999999999,68.60000000000001,15.0
3,144368.0,9.222000000000001,1820,11.600000000000001,36.89999999999998,-85.3,11.0
3,144409.0,15.687999999999999,9490,18.799999999999997,34.69999999999999,72.6,15.0
3,144409.0,1.995,2470,2.3999999999999986,5.5,-12.400000000000002,9.0
3,144487.0,15.587,10030,19.2,36.900000000000034,47.3,12.0
3,144576.0,22.035999999999998,12102,27.599999999999998,52.30000000000001,68.6,16.0
3,144689.0,19.938,9659,25.599999999999998,92.89999999999998,-29.4,12.0
3,144689.0,0.595,180,0.8000000000000007,0.2999999999999545,65.60000000000001,5.0
3,144751.0,11.479000000000001,2470,14.4,39.400000000000034,-48.89999999999999,12.0
3,144799.0,19.421,10739,24.4,44.60000000000002,72.9,17.0
3,144866.0,7.671,1601,9.599999999999998,24.0,25.200000000000003,6.0
3,144901.0,17.67,16009,22.0,42.5,53.9,13.0
3,144901.0,0.815,1920,6.0,1.8000000000000114,3.2,7.0
3,144986.0,2.352,1320,2.8000000000000007,-0.5999999999999659,53.8,5.0
3,145083.0,12.610999999999999,2440,16.0,38.69999999999999,-24.5,11.0
3,145167.0,23.379,15590,29.200000000000003,70.59999999999997,47.5,18.0
3,145285.0,21.679000000000002,11291,26.799999999999997,47.89999999999998,118.39999999999999,14.0
3,145399.0,25.175,777307,32.0,117.6,-8.8,18.0
3,145527.0,5.0969999999999995,1100,6.4,14.199999999999989,-0.5,4.0
3,145527.0,7.74,5800,10.8,26.30000000000001,-22.400000000000002,9.0
3,145634.0,12.497,6140,16.4,80.79999999999995,-104.0,12.0
3,145659.0,17.707,10360,21.6,46.19999999999999,-10.6,16.0
3,145759.0,16.257,9600,20.0,37.200000000000045,68.5,11.0
3,145865.0,24.432,772817,30.8,91.69999999999999,-6.800000000000001,17.0
3,145971.0,15.673,8261,19.599999999999998,40.60000000000002,34.7,11.0
3,146060.0,14.435,766897,18.0,41.19999999999999,-11.099999999999998,13.0
3,146060.0,4.374,2550,5.199999999999999,9.800000000000011,20.700000000000003,9.0
3,146060.0,2.1319999999999997,6365,2.400000000000002,4.199999999999989,14.0,9.0
3,146060.0,0.10099999999999999,100,0.0,0.6999999999999886,0.0,8.0
3,146122.0,11.321,3269,14.0,26.69999999999999,49.800000000000004,9.0
3,146203.0,21.971999999999998,12800,27.200000000000003,49.80000000000001,72.3,15.0
3,146326.0,24.614,16720,31.200000000000003,102.69999999999999,15.5,15.0
3,146410.0,15.472999999999999,5200,18.799999999999997,42.5,-6.0,11.0
3,146497.0,22.531,776807,28.000000000000004,52.10000000000002,68.6,16.0
3,146591.0,15.790999999999999,9730,19.2,42.80000000000001,-10.500000000000002,12.0
3,146660.0,14.529000000000002,11080,18.0,28.30000000000001,67.69999999999999,13.0
3,146755.0,19.389,10200,24.0,43.599999999999966,68.7,14.0
3,146832.0,11.755999999999998,2420,14.799999999999999,42.200000000000045,-78.0,11.0
3,146876.0,18.053,11690,22.0,43.19999999999999,50.7,16.0
3,146953.0,4.208,1270,5.200000000000001,17.200000000000045,-18.9,5.0
3,146975.0,12.537,6790,15.6,30.19999999999999,75.0,12.0
3,147029.0,16.24,5073,19.6,38.19999999999999,68.7,16.0
3,147029.0,2.517,7210,3.1999999999999993,4.5,17.4,10.0
3,147126.0,18.88,9230,23.6,43.80000000000001,55.2,15.0
3,147184.0,17.605,10809,21.6,40.200000000000045,71.2,15.0
3,147263.0,13.802,7600,16.8,32.900000000000034,58.9,11.0
3,147340.0,4.242,910,5.6000000000000005,15.899999999999977,4.700000000000003,8.0
3,147454.0,14.583,4200,18.4,42.39999999999998,-20.9,13.0
3,147531.0,19.009,8869774938,23.6,45.30000000000001,68.6,16.0
3,147598.0,12.589,8281,15.199999999999996,29.0,68.8,11.0
3,147700.0,24.921999999999997,773160,31.200000000000003,105.59999999999997,47.3,18.0
3,147787.0,18.363,10430,22.8,42.0,68.7,13.0
3,147868.0,20.951999999999998,772597,26.0,53.10000000000002,18.799999999999997,15.0
3,147938.0,12.074000000000002,3000,14.8,27.400000000000034,54.900000000000006,11.0
3,147992.0,7.726,5720,9.999999999999998,32.80000000000001,-73.3,8.0
3,148016.0,17.892,776137,21.999999999999996,40.80000000000001,72.0,14.0
3,148212.0,12.6,9900,15.199999999999996,28.19999999999999,68.5,9.0
3,148300.0,23.151,777427,28.8,57.5,68.4,16.0
3,148395.0,21.557,12790,26.8,56.39999999999998,-14.700000000000001,13.0
3,148482.0,11.753,6400,14.8,35.599999999999966,39.7,12.0
3,148512.0,12.015,768790,14.399999999999999,27.399999999999977,73.0,13.0
3,148512.0,0.406,660,0.3999999999999986,0.6999999999999886,0.09999999999999964,9.0
3,148512.0,1.4340000000000002,5870,1.6000000000000014,3.3000000000000114,-0.29999999999999893,9.0
3,148594.0,13.645,3000,16.799999999999997,33.799999999999955,55.1,10.0
3,148644.0,17.616,10310,21.6,41.69999999999999,68.5,14.0
3,148726.0,18.666,4679,23.2,53.200000000000045,37.6,15.0
3,148769.0,9.874,2090,12.0,31.599999999999966,-24.6,13.0
3,148769.0,5.9670000000000005,9459,7.199999999999999,9.699999999999989,69.4,8.0
3,148858.0,13.53,2880,17.2,47.69999999999999,-78.1,11.0
3,148889.0,10.465,2370,12.799999999999999,33.19999999999999,-20.5,12.0
3,148927.0,15.355,775208,18.8,36.200000000000045,68.6,15.0
3,149015.0,11.32,6500,14.399999999999999,52.0,-75.10000000000001,9.0
3,149046.0,19.331,14920,23.999999999999996,52.400000000000034,-10.500000000000002,15.0
3,149190.0,22.453000000000003,13110,27.6,58.60000000000002,-6.800000000000001,17.0
3,149257.0,9.672,1997,12.0,38.0,-75.7,8.0
3,149307.0,11.604000000000001,6440,14.8,37.89999999999998,-21.799999999999997,10.0
3,149344.0,15.267999999999999,769418,18.799999999999997,35.89999999999998,72.7,15.0
3,149344.0,2.131,6780,2.400000000000002,4.399999999999977,-0.09999999999999964,10.0
3,149394.0,1.4780000000000002,6951,2.0,5.699999999999989,0.0,2.0
3,149394.0,2.8369999999999997,9829,3.1999999999999993,7.699999999999989,0.5999999999999996,3.0
3,149394.0,2.187,4691,2.8000000000000007,7.199999999999989,-0.10000000000000053,3.0
3,149394.0,0.5479999999999999,5201,0.40000000000000213,3.2999999999999545,0.1999999999999993,3.0
3,149394.0,3.5460000000000003,772557,4.399999999999999,9.800000000000011,4.5,4.0
3,149470.0,13.895,6940,17.2,45.0,-28.5,10.0
3,149512.0,12.243,768717,14.8,28.400000000000034,72.3,12.0
3,149512.0,1.665,5620,2.0,3.8999999999999773,15.8,7.0
3,149579.0,15.529000000000002,10320,18.8,39.60000000000002,19.6,11.0
3,149579.0,0.15,180,0.3999999999999986,0.8000000000000114,-4.0,4.0
3,149635.0,14.337,10020,17.6,32.89999999999998,68.3,13.0
3,149717.0,16.102999999999998,11110,19.6,43.30000000000001,-10.500000000000002,11.0
3,149800.0,20.261,12389,24.8,44.799999999999955,118.20000000000002,15.0
3,149877.0,14.119000000000002,9870,17.2,31.899999999999977,68.8,11.0
3,149877.0,0.055999999999999994,180,0.0,0.30000000000001137,0.09999999999999964,4.0
3,149877.0,0.225,4590,0.3999999999999986,0.5,-3.5,4.0
3,149877.0,0.226,590,0.4000000000000057,0.5999999999999659,-3.6000000000000005,4.0
3,149877.0,0.22699999999999998,550,0.3999999999999986,0.6999999999999886,-3.5,4.0
3,149877.0,0.521,1130,0.3999999999999986,1.6000000000000227,-3.6000000000000005,3.0
3,149944.0,10.492,6720,13.2,27.900000000000034,37.5,11.0
3,149985.0,12.677999999999999,4750,15.600000000000001,34.60000000000002,9.200000000000001,13.0
3,149985.0,0.426,4660,0.3999999999999986,0.5999999999999659,-0.09999999999999964,8.0
3,149985.0,1.2919999999999998,1810,1.2000000000000028,3.0,-3.8000000000000007,9.0
3,150066.0,15.181,9300,18.799999999999997,34.5,68.60000000000001,11.0
3,150180.0,9.644,1970,12.4,33.5,-20.80000000000001,10.0
3,150207.0,15.217,7490,19.2,37.60000000000002,54.9,15.0
3,150260.0,2.6839999999999997,580,3.5999999999999996,18.5,-64.1,4.0
3,150260.0,15.658,10510,19.2,33.30000000000001,68.8,11.0
3,150260.0,0.8420000000000001,1715,0.8000000000000007,2.8000000000000114,0.0,5.0
3,150290.0,4.524,7740,5.600000000000001,11.700000000000045,45.099999999999994,6.0
3,150381.0,17.56,769468,21.6,41.900000000000034,73.4,14.0
3,150381.0,2.2640000000000002,2790,2.799999999999997,5.7999999999999545,-10.500000000000002,7.0
3,150381.0,0.11800000000000001,110,0.0,0.8000000000000114,-0.09999999999999787,8.0
3,150446.0,0.106,550,0.4000000000000057,0.0,0.7000000000000002,4.0
3,150510.0,13.139000000000001,4331,16.400000000000002,32.0,55.5,11.0
3,150510.0,0.055,90,0.0,0.30000000000001137,-5.1,4.0
3,150536.0,6.763999999999999,8480,8.0,12.0,77.3,8.0
3,150650.0,18.695999999999998,9680,23.6,42.69999999999999,68.60000000000001,16.0
3,150725.0,18.169,11100,22.4,40.69999999999999,67.4,-5.381748071979434
3,150725.0,0.419,620,0.40000000000000213,0.8000000000000114,0.09999999999999964,10.0
3,150725.0,0.46,620,0.3999999999999986,1.0,0.0,9.0
3,150725.0,0.446,670,0.3999999999999986,0.9000000000000341,0.20000000000000107,9.0
3,150725.0,0.424,810,0.3999999999999986,0.4000000000000341,4.5,9.0
3,150892.0,14.194,3180,18.0,49.60000000000002,-78.5,15.0
3,150932.0,16.712,776177,22.0,48.30000000000001,-5.800000000000001,18.0
3,151019.0,14.322000000000001,3070,18.4,38.89999999999998,3.700000000000003,12.0
3,151081.0,22.808000000000003,776918,28.799999999999997,54.39999999999998,68.80000000000001,18.0
3,151139.0,14.110999999999999,11631,16.799999999999997,29.399999999999977,72.5,-12.381748071979434
3,151239.0,12.890999999999998,2830,16.4,43.89999999999998,-53.300000000000004,13.0
3,151275.0,18.203,771947,22.400000000000002,48.60000000000002,-6.6,16.0
3,151308.0,6.608,22010,8.0,20.900000000000034,2.1000000000000005,5.0
3,151392.0,15.308,7460,20.0,82.5,-59.699999999999996,13.0
3,151447.0,20.826,776287,26.0,54.400000000000034,4.9,17.0
3,151540.0,19.698,9610,24.4,45.69999999999999,55.00000000000001,16.0
3,151633.0,23.976999999999997,777557,30.0,73.19999999999999,84.7,19.0
3,151686.0,13.012,9210,15.599999999999998,30.69999999999999,47.3,-12.381748071979434
3,151751.0,19.418,12550,23.999999999999996,50.099999999999966,19.1,15.0
3,151847.0,22.127,12831,27.6,57.19999999999999,-6.800000000000001,14.0
3,151899.0,11.235999999999999,8610,13.600000000000001,25.900000000000034,87.5,12.0
3,151980.0,18.11,11710,22.4,42.900000000000034,43.6,12.0
3,152031.0,18.185,15900,22.0,44.599999999999966,13.7,13.0
3,152102.0,17.805999999999997,15893,19.599999999999998,44.89999999999998,-9.1,12.0
3,152157.0,6.456,4360,7.200000000000003,11.5,13.799999999999997,6.0
3,152229.0,0.22,510,0.3999999999999986,1.6000000000000227,0.0,1.0
3,152229.0,17.824,16199,19.6,39.700000000000045,13.5,12.0
3,152260.0,5.138,18430,6.0,14.099999999999966,0.8000000000000007,5.0
3,152351.0,17.227999999999998,11650,21.6,44.5,15.5,13.0
3,152411.0,1.824,1090,2.400000000000002,2.900000000000034,-9.7,6.0
3,152457.0,7.468999999999999,24355,9.2,22.100000000000023,-3.5,6.0
3,152457.0,18.873,78272,7.199999999999999,10.599999999999966,4.4,4.0
3,152537.0,12.769,4160,18.0,45.0,-28.8,12.0
3,152664.0,10.447000000000001,797286,12.8,30.400000000000034,0.5999999999999996,11.0
3,152744.0,4.479,3370,5.199999999999999,9.799999999999955,8.2,4.0
3,152819.0,14.106,804876,18.0,40.099999999999966,-6.6000000000000005,8.0
3,152886.0,23.526999999999997,15909,17.6,31.399999999999977,69.5,-11.381748071979434
3,152966.0,13.495,43579,16.799999999999997,36.80000000000001,0.7999999999999998,7.0
3,153013.0,10.724,9230,11.999999999999996,15.199999999999989,63.199999999999996,9.0
3,153067.0,5.601,9080,6.799999999999997,12.599999999999966,8.0,6.0
3,153143.0,6.532,782317,8.4,18.099999999999966,1.0999999999999996,7.0
3,153143.0,0.669,5429,0.8000000000000007,2.099999999999966,0.0,-17.381748071979434
3,153143.0,0.363,791,0.3999999999999986,2.1999999999999886,-0.10000000000000053,6.0
3,153143.0,0.09300000000000001,200,0.0,0.5,0.0,6.0
3,153143.0,0.47200000000000003,1010,0.8000000000000007,2.5,-0.10000000000000053,5.0
3,153143.0,0.20199999999999999,460,0.0,0.8000000000000114,0.0,5.0
3,153143.0,0.039,90,0.0,0.19999999999998863,0.0,5.0
3,153143.0,0.319,690,0.3999999999999986,2.1000000000000227,-0.10000000000000053,5.0
3,153143.0,0.039,90,0.0,0.30000000000001137,0.0,5.0
3,153211.0,12.895999999999999,9630,18.4,42.10000000000002,-10.399999999999999,11.0
3,153283.0,12.642999999999999,801877,15.599999999999998,34.89999999999998,0.9999999999999991,6.0
3,153326.0,7.995,24090,9.600000000000001,24.0,0.40000000000000036,2.0
3,153422.0,10.08,9989,12.0,15.100000000000023,68.8,7.0
3,153500.0,14.36,809267,17.6,39.5,0.6999999999999993,8.0
3,153567.0,13.665,9679,14.799999999999997,38.299999999999955,-14.899999999999999,8.0
3,153632.0,9.021,8150,10.799999999999997,25.5,15.400000000000002,6.0
3,153632.0,0.67,1329,0.7999999999999972,1.7000000000000455,0.09999999999999964,2.0
3,153632.0,0.157,310,0.3999999999999986,0.6000000000000227,0.09999999999999964,2.0
3,153672.0,7.034,22219,8.399999999999999,22.30000000000001,0.5999999999999996,7.0
3,153771.0,8.163,28240,10.4,23.100000000000023,0.5999999999999996,5.0
3,153787.0,13.855,43848,14.0,27.69999999999999,1.0000000000000009,4.0
3,153857.0,6.1739999999999995,4050,7.199999999999996,6.100000000000023,69.2,6.0
3,153930.0,9.921,36109,63.6,25.69999999999999,0.9999999999999991,4.0
3,153930.0,0.382,800,2.0,1.099999999999966,0.09999999999999964,4.0
3,153930.0,0.599,1231,2.0,2.3999999999999773,1.8999999999999995,4.0
3,154040.0,1.358,400,6.0,17.5,-80.69999999999999,4.0
3,154040.0,15.63,10740,48.0,33.80000000000001,69.0,12.0
3,154111.0,8.253,3580,25.0,18.80000000000001,68.7,9.0
3,154170.0,14.225,804917,44.0,40.0,0.8999999999999995,9.0
3,154183.0,0.564,1800,1.0,1.6999999999999886,4.5,1.0
3,154277.0,16.339000000000002,10179,50.0,36.89999999999998,68.6,11.0
3,154365.0,13.944,9980,42.0,32.69999999999999,68.89999999999999,10.0
3,154438.0,13.161,802417,40.0,36.10000000000002,0.9000000000000004,9.0
3,154523.0,14.450999999999999,10591,43.0,32.69999999999999,68.9,11.0
3,154523.0,0.738,5600,3.0,1.6000000000000227,1.7999999999999998,5.0
3,154523.0,0.218,430,1.0,1.1000000000000227,0.0,5.0
3,154600.0,1.9140000000000001,7810,6.0,7.100000000000023,8.8,4.0
3,154600.0,11.14,798367,34.0,29.100000000000023,0.9000000000000004,5.0
3,154682.0,14.517999999999999,14890,44.0,40.30000000000001,-10.500000000000002,10.0
3,154682.0,0.7659999999999999,1785,2.0,1.8000000000000114,2.0,4.0
3,154742.0,9.086,30690,27.0,25.5,0.5,4.0
3,154849.0,17.752,11180,54.0,47.69999999999999,-10.899999999999999,11.0
3,154849.0,0.728,5600,2.0,1.8000000000000114,0.10000000000000053,3.0
3,154925.0,9.943,9220,29.0,21.600000000000023,92.6,7.0
3,155027.0,15.902999999999999,812187,49.0,43.19999999999999,1.0,9.0
3,155061.0,3.221,6070,10.0,8.0,47.3,6.0
3,155212.0,3.449,10990,11.0,10.600000000000023,0.1999999999999993,3.0
3,155215.0,7.011,22140,21.0,21.100000000000023,-6.4,3.0
3,155215.0,0.564,1161,1.0,2.6999999999999886,0.09999999999999964,1.0
3,155215.0,0.413,1221,1.0,1.5,4.800000000000001,1.0
3,155348.0,18.71,11110,57.0,43.80000000000001,68.4,11.0
3,155349.0,0.655,1310,2.0,1.8000000000000114,0.0,5.0
3,155583.0,4.385,16980,15.0,13.5,0.7000000000000011,5.0
3,155583.0,13.564,808477,41.0,35.89999999999998,0.8000000000000007,6.0
3,155636.0,8.202,7559,24.0,20.80000000000001,68.8,8.0
3,155712.0,13.270999999999999,10110,40.0,35.60000000000002,15.600000000000001,11.0
3,155806.0,15.402000000000001,814946,47.0,41.60000000000002,1.0,6.0
3,155903.0,16.275,10600,50.0,37.299999999999955,68.8,12.0
3,155903.0,0.7240000000000001,1480,2.0,1.6000000000000227,0.09999999999999964,5.0
3,155960.0,5.604,2561,17.0,13.399999999999977,52.2,6.0
3,156054.0,17.899,820048,56.0,48.0,1.0,9.0
3,156173.0,19.284000000000002,11410,59.0,47.10000000000002,50.10000000000001,12.0
3,156291.0,8.474,29197,26.0,15.0,0.5,7.0
3,156291.0,12.139000000000001,40460,37.0,31.80000000000001,0.7999999999999989,7.0
3,156369.0,2.951,4650,9.0,21.700000000000045,-82.4,5.0
3,156428.0,14.074000000000002,10280,42.0,26.899999999999977,68.9,9.0
3,156525.0,14.112,808687,44.0,38.5,0.8999999999999995,8.0
3,156612.0,11.509,9630,35.0,27.0,66.39999999999999,8.0
3,156719.0,21.804000000000002,831431,51.0,41.69999999999999,1.0,8.0
3,157007.0,15.628,10450,47.0,39.0,37.3,9.0
3,157080.0,10.715,37480,32.0,28.80000000000001,0.6999999999999993,4.0
3,157237.0,20.623,19420,64.0,52.69999999999999,17.8,10.0
3,157331.0,12.508,801007,38.0,33.39999999999998,0.7999999999999989,6.0
3,157447.0,15.845999999999998,10410,48.0,41.400000000000034,15.100000000000001,10.0
3,157601.0,20.322,828518,64.0,53.400000000000034,1.4000000000000004,5.0
3,157727.0,8.031,1250,26.0,33.700000000000045,-104.0,6.0
3,157727.0,10.991,9471,33.0,22.600000000000023,93.10000000000001,7.0
3,157728.0,0.58,1150,2.0,1.5,0.0,5.0
3,157818.0,12.456,804897,38.0,33.900000000000034,1.0,9.0
3,157870.0,7.067,8410,21.0,21.80000000000001,16.2,6.0
3,158381.0,7.645,9036,19.0,6.699999999999989,69.0,5.0
3,158522.0,11.020999999999999,33949,35.0,30.399999999999977,0.9000000000000004,5.0
3,158522.0,0.45,900,2.0,1.6000000000000227,0.09999999999999964,4.0
3,158522.0,0.491,990,2.0,1.900000000000034,0.09999999999999964,4.0
3,158522.0,0.158,310,0.0,0.6999999999999886,0.0,4.0
3,158522.0,0.33299999999999996,640,2.0,1.7000000000000455,0.0,4.0
3,158522.0,0.601,1200,1.0,2.6999999999999886,-3.4000000000000004,4.0
3,158522.0,0.7659999999999999,1510,3.0,3.6999999999999886,-0.09999999999999964,4.0
3,158522.0,1.12,2202,3.0,4.0,0.10000000000000142,4.0
3,158635.0,3.385,1432,7.0,8.900000000000034,0.0,3.0
3,158765.0,19.065,826016,59.0,50.10000000000002,1.4000000000000004,9.0
3,158765.0,0.585,1600,2.0,2.0,4.8,5.0
3,158836.0,8.314,8917,27.0,25.19999999999999,19.000000000000004,6.0
3,158939.0,11.946,8120,36.0,34.400000000000034,-13.100000000000001,8.0
3,158994.0,10.209,36440,30.0,28.0,0.7999999999999989,7.0
3,158994.0,0.48200000000000004,1381,2.0,1.6999999999999886,4.699999999999999,4.0
3,159056.0,6.877999999999999,8520,19.0,11.0,68.5,5.0
3,159232.0,16.529,817007,51.0,43.5,1.0999999999999996,6.0
3,159232.0,0.424,5109,1.0,1.5,4.300000000000001,4.0
3,159316.0,5.91,8200,18.0,11.800000000000011,13.8,5.0
3,169019.0,12.525,45010,48.0,31.599999999999966,0.7999999999999989,3.0
