charge_start_time,charge_end_time,mileage,charge_start_soc,charge_end_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_energy,charge_time,charge_soc,charge_U,charge_I,charge_temp
20180122024952,20180122025502,150446.0,32.8,33.2,369.2,369.2,-3.7,-3.0,5.0,1.0,0.106,550,0.4000000000000057,0.0,0.7000000000000002,4.0
20180122080224,20180122084555,150510.0,16.8,33.2,336.9,368.9,-64.5,-9.0,14.0,3.0,13.139000000000001,4331,16.400000000000002,32.0,55.5,11.0
20180122084615,20180122084705,150510.0,33.2,33.2,368.9,369.2,-8.9,-14.0,14.0,10.0,0.055,90,0.0,0.30000000000001137,-5.1,4.0
20180122095029,20180122103509,150536.0,27.6,35.6,361.0,373.0,-85.2,-7.9,15.0,7.0,6.763999999999999,8480,8.0,12.0,77.3,8.0
20180122171955,20180122181635,150650.0,6.0,29.6,327.0,369.7,-84.9,-16.3,20.0,4.0,18.695999999999998,9680,23.6,42.69999999999999,68.60000000000001,16.0
20180123001731,20180123012831,150725.0,5.6,28.0,330.0,370.7,-79.9,-12.5,18.0,9.0,18.169,11100,22.4,40.69999999999999,67.4,9.0
20180123012921,20180123013541,150725.0,28.4,28.8,370.7,371.5,-12.6,-12.5,18.0,8.0,0.419,620,0.40000000000000213,0.8000000000000114,0.09999999999999964,10.0
20180123013631,20180123014251,150725.0,28.8,29.2,371.6,372.6,-12.7,-12.7,17.0,8.0,0.46,620,0.3999999999999986,1.0,0.0,9.0
20180123014341,20180123015011,150725.0,29.6,30.0,372.7,373.6,-12.8,-12.6,17.0,8.0,0.446,670,0.3999999999999986,0.9000000000000341,0.20000000000000107,9.0
20180123015101,20180123015911,150725.0,30.0,30.4,373.7,374.1,-12.7,-8.2,17.0,8.0,0.424,810,0.3999999999999986,0.4000000000000341,4.5,9.0
20180123211053,20180123214233,150892.0,8.0,26.0,314.0,363.6,-2.9,-81.4,17.0,2.0,14.194,3180,18.0,49.60000000000002,-78.5,15.0
20180123234243,20180124010420,150932.0,13.6,35.6,325.4,373.7,-5.6,-11.4,22.0,4.0,16.712,776177,22.0,48.30000000000001,-5.800000000000001,18.0
20180124180934,20180124184004,151019.0,5.6,24.0,326.6,365.5,-85.0,-81.3,14.0,2.0,14.322000000000001,3070,18.4,38.89999999999998,3.700000000000003,12.0
20180124233617,20180125010535,151081.0,5.6,34.4,319.8,374.2,-84.9,-16.1,21.0,3.0,22.808000000000003,776918,28.799999999999997,54.39999999999998,68.80000000000001,18.0
20180125150424,20180125162055,151139.0,16.0,32.8,345.0,374.4,-85.0,-12.5,11.0,9.0,14.110999999999999,11631,16.799999999999997,29.399999999999977,72.5,2.0
20180125211619,20180125214449,151239.0,5.6,22.0,316.8,360.7,-31.6,-84.9,17.0,4.0,12.890999999999998,2830,16.4,43.89999999999998,-53.300000000000004,13.0
20180125233609,20180126005556,151275.0,10.8,33.2,325.2,373.8,-5.6,-12.2,22.0,6.0,18.203,771947,22.400000000000002,48.60000000000002,-6.6,16.0
20180126120109,20180126142119,151308.0,22.8,30.8,348.2,369.1,-7.9,-5.8,4.0,-1.0,6.608,22010,8.0,20.900000000000034,2.1000000000000005,5.0
20180126205544,20180126213004,151392.0,5.6,25.6,279.0,361.5,-20.9,-80.6,16.0,3.0,15.308,7460,20.0,82.5,-59.699999999999996,13.0
20180126235215,20180127011502,151447.0,10.0,36.0,317.7,372.1,-5.0,-0.1,23.0,6.0,20.826,776287,26.0,54.400000000000034,4.9,17.0
20180127165247,20180127174857,151540.0,8.0,32.4,324.8,370.5,-84.9,-29.9,19.0,3.0,19.698,9610,24.4,45.69999999999999,55.00000000000001,16.0
20180127233548,20180128011105,151633.0,5.6,35.6,300.1,373.3,-84.8,-0.1,23.0,4.0,23.976999999999997,777557,30.0,73.19999999999999,84.7,19.0
20180128172942,20180128182152,151686.0,14.8,30.4,340.0,370.7,-63.6,-16.3,11.0,9.0,13.012,9210,15.599999999999998,30.69999999999999,47.3,2.0
20180128223251,20180128235801,151751.0,8.8,32.8,324.1,374.2,-31.5,-12.4,18.0,3.0,19.418,12550,23.999999999999996,50.099999999999966,19.1,15.0
20180129152027,20180129164858,151847.0,3.2,30.8,317.2,374.4,-5.6,-12.4,19.0,5.0,22.127,12831,27.6,57.19999999999999,-6.800000000000001,14.0
20180129215010,20180129223620,151899.0,18.4,32.0,344.2,370.1,-103.7,-16.2,17.0,5.0,11.235999999999999,8610,13.600000000000001,25.900000000000034,87.5,12.0
20180130130445,20180130142155,151980.0,8.0,30.4,331.4,374.3,-56.6,-13.0,18.0,6.0,18.11,11710,22.4,42.900000000000034,43.6,12.0
20180202165715,20180202181615,152031.0,7.6,29.6,329.8,374.4,-29.9,-16.2,12.0,-1.0,18.185,15900,22.0,44.599999999999966,13.7,13.0
20180203105836,20180203121729,152102.0,12.8,32.4,329.5,374.4,-7.1,-16.2,10.0,-2.0,17.805999999999997,15893,19.599999999999998,44.89999999999998,-9.1,12.0
20180203170953,20180203175313,152157.0,26.4,33.6,362.9,374.4,-29.9,-16.1,14.0,8.0,6.456,4360,7.200000000000003,11.5,13.799999999999997,6.0
20180205121449,20180205121959,152229.0,8.8,9.2,328.9,330.5,-7.7,-7.7,-1.0,-2.0,0.22,510,0.3999999999999986,1.6000000000000227,0.0,1.0
20180205124739,20180205140938,152229.0,9.2,28.8,332.9,372.6,-29.7,-16.2,10.0,-2.0,17.824,16199,19.6,39.700000000000045,13.5,12.0
20180205175127,20180205193557,152260.0,27.6,33.6,360.1,374.2,-8.3,-7.5,8.0,3.0,5.138,18430,6.0,14.099999999999966,0.8000000000000007,5.0
20180206130203,20180206141853,152351.0,8.4,30.0,329.9,374.4,-31.7,-16.2,15.0,2.0,17.227999999999998,11650,21.6,44.5,15.5,13.0
20180206192743,20180206193833,152411.0,26.4,28.8,363.9,366.8,-20.3,-30.0,15.0,9.0,1.824,1090,2.400000000000002,2.900000000000034,-9.7,6.0
20180207071357,20180207095712,152457.0,17.6,26.8,336.2,358.3,-4.4,-7.9,3.0,-3.0,7.468999999999999,24355,9.2,22.100000000000023,-3.5,6.0
20180207095742,20180207174014,152457.0,26.8,34.0,358.1,368.7,-7.9,-3.5,3.0,-1.0,18.873,78272,7.199999999999999,10.599999999999966,4.4,4.0
20180208120350,20180208124510,152537.0,12.4,30.4,323.1,368.1,-0.9,-29.7,13.0,1.0,12.769,4160,18.0,45.0,-28.8,12.0
20180208224430,20180209021716,152664.0,21.2,34.0,343.9,374.3,-8.5,-7.9,16.0,5.0,10.447000000000001,797286,12.8,30.400000000000034,0.5999999999999996,11.0
20180209161153,20180209164523,152744.0,27.2,32.4,362.6,372.4,-24.7,-16.5,13.0,9.0,4.479,3370,5.199999999999999,9.799999999999955,8.2,4.0
20180209210646,20180210015522,152819.0,13.6,31.6,329.8,369.9,-1.3,-7.9,10.0,2.0,14.106,804876,18.0,40.099999999999966,-6.6000000000000005,8.0
20180210115609,20180210131518,152886.0,14.0,31.6,342.6,374.0,-84.5,-15.0,12.0,9.0,23.526999999999997,15909,17.6,31.399999999999977,69.5,3.0
20180210191549,20180210235128,152966.0,14.4,31.2,333.5,370.3,-8.6,-7.8,9.0,2.0,13.495,43579,16.799999999999997,36.80000000000001,0.7999999999999998,7.0
20180211111018,20180211120248,153013.0,20.8,32.8,358.5,373.7,-79.3,-16.1,8.0,-1.0,10.724,9230,11.999999999999996,15.199999999999989,63.199999999999996,9.0
20180211163132,20180211172212,153067.0,26.0,32.8,361.8,374.4,-24.1,-16.1,11.0,5.0,5.601,9080,6.799999999999997,12.599999999999966,8.0,6.0
20180211222726,20180212005043,153143.0,13.6,22.0,331.6,349.7,-9.0,-7.9,8.0,1.0,6.532,782317,8.4,18.099999999999966,1.0999999999999996,7.0
20180212015809,20180212021238,153143.0,23.2,24.0,349.8,351.9,-7.9,-7.9,6.0,9.0,0.669,5429,0.8000000000000007,2.099999999999966,0.0,-3.0
20180212031641,20180212032432,153143.0,23.6,24.0,350.5,352.7,-7.8,-7.9,5.0,-1.0,0.363,791,0.3999999999999986,2.1999999999999886,-0.10000000000000053,6.0
20180212032502,20180212032702,153143.0,24.0,24.0,352.4,352.9,-7.9,-7.9,5.0,-1.0,0.09300000000000001,200,0.0,0.5,0.0,6.0
20180212043016,20180212044026,153143.0,24.0,24.8,351.7,354.2,-7.8,-7.9,3.0,-2.0,0.47200000000000003,1010,0.8000000000000007,2.5,-0.10000000000000053,5.0
20180212044056,20180212044516,153143.0,24.8,24.8,354.0,354.8,-7.9,-7.9,3.0,-2.0,0.20199999999999999,460,0.0,0.8000000000000114,0.0,5.0
20180212044546,20180212044636,153143.0,24.8,24.8,354.6,354.8,-7.9,-7.9,3.0,-2.0,0.039,90,0.0,0.19999999999998863,0.0,5.0
20180212054914,20180212055604,153143.0,24.8,25.2,353.4,355.5,-7.8,-7.9,2.0,-3.0,0.319,690,0.3999999999999986,2.1000000000000227,-0.10000000000000053,5.0
20180212055634,20180212055724,153143.0,25.2,25.2,355.3,355.6,-7.9,-7.9,2.0,-3.0,0.039,90,0.0,0.30000000000001137,0.0,5.0
20180212121921,20180212131551,153211.0,15.6,34.0,329.5,371.6,-5.8,-16.2,14.0,3.0,12.895999999999999,9630,18.4,42.10000000000002,-10.399999999999999,11.0
20180212202754,20180213004631,153283.0,19.2,34.8,339.6,374.5,-8.7,-7.7,11.0,5.0,12.642999999999999,801877,15.599999999999998,34.89999999999998,0.9999999999999991,6.0
20180213181357,20180213205447,153326.0,23.6,33.2,350.6,374.6,-8.3,-7.9,7.0,5.0,7.995,24090,9.600000000000001,24.0,0.40000000000000036,2.0
20180214150316,20180214160305,153422.0,21.6,33.6,359.4,374.5,-85.0,-16.2,16.0,9.0,10.08,9989,12.0,15.100000000000023,68.8,7.0
20180214202849,20180215012116,153500.0,16.0,33.6,335.0,374.5,-8.6,-7.9,13.0,5.0,14.36,809267,17.6,39.5,0.6999999999999993,8.0
20180220093234,20180220102913,153567.0,17.6,32.4,336.1,374.4,-1.3,-16.2,13.0,5.0,13.665,9679,14.799999999999997,38.299999999999955,-14.899999999999999,8.0
20180220152159,20180220160309,153632.0,21.6,32.4,346.5,372.0,-31.6,-16.2,16.0,10.0,9.021,8150,10.799999999999997,25.5,15.400000000000002,6.0
20180220161803,20180220163132,153632.0,33.6,34.4,372.9,374.6,-8.0,-7.9,16.0,14.0,0.67,1329,0.7999999999999972,1.7000000000000455,0.09999999999999964,2.0
20180220164742,20180220165052,153632.0,34.4,34.8,374.0,374.6,-8.0,-7.9,16.0,14.0,0.157,310,0.3999999999999986,0.6000000000000227,0.09999999999999964,2.0
20180220190917,20180220213136,153672.0,26.0,34.4,352.2,374.5,-8.5,-7.9,15.0,8.0,7.034,22219,8.399999999999999,22.30000000000001,0.5999999999999996,7.0
20180221104013,20180221132253,153771.0,10.4,20.8,329.5,352.6,-9.2,-8.6,11.0,6.0,8.163,28240,10.4,23.100000000000023,0.5999999999999996,5.0
20180221150704,20180221194552,153787.0,22.0,36.0,346.6,374.3,-8.8,-7.8,13.0,9.0,13.855,43848,14.0,27.69999999999999,1.0000000000000009,4.0
20180223120654,20180223124704,153857.0,25.6,32.8,366.5,372.6,-85.4,-16.2,13.0,7.0,6.1739999999999995,4050,7.199999999999996,6.100000000000023,69.2,6.0
20180223184942,20180223221051,153930.0,22.4,86.0,347.3,373.0,-8.7,-7.7,14.0,10.0,9.921,36109,63.6,25.69999999999999,0.9999999999999991,4.0
20180223221151,20180223221951,153930.0,86.0,88.0,372.8,373.9,-7.8,-7.7,13.0,9.0,0.382,800,2.0,1.099999999999966,0.09999999999999964,4.0
20180223232223,20180223233454,153930.0,92.0,94.0,372.1,374.5,-7.8,-5.9,12.0,8.0,0.599,1231,2.0,2.3999999999999773,1.8999999999999995,4.0
20180224102912,20180224103312,154040.0,36.0,42.0,326.4,343.9,-4.4,-85.1,10.0,6.0,1.358,400,6.0,17.5,-80.69999999999999,4.0
20180224111711,20180224122451,154040.0,36.0,84.0,340.5,374.3,-84.7,-15.7,18.0,6.0,15.63,10740,48.0,33.80000000000001,69.0,12.0
20180224161340,20180224164920,154111.0,54.0,79.0,351.5,370.3,-85.0,-16.3,18.0,9.0,8.253,3580,25.0,18.80000000000001,68.7,9.0
20180224200923,20180225005840,154170.0,46.0,90.0,334.5,374.5,-8.7,-7.8,14.0,5.0,14.225,804917,44.0,40.0,0.8999999999999995,9.0
20180225181221,20180225183021,154183.0,84.0,85.0,367.2,368.9,-7.5,-3.0,5.0,4.0,0.564,1800,1.0,1.6999999999999886,4.5,1.0
20180226104836,20180226115015,154277.0,38.0,88.0,336.3,373.2,-84.8,-16.2,17.0,6.0,16.339000000000002,10179,50.0,36.89999999999998,68.6,11.0
20180226172152,20180226182132,154365.0,43.0,85.0,341.8,374.5,-85.1,-16.2,23.0,13.0,13.944,9980,42.0,32.69999999999999,68.89999999999999,10.0
20180226212501,20180227014918,154438.0,50.0,90.0,338.4,374.5,-8.9,-8.0,19.0,10.0,13.161,802417,40.0,36.10000000000002,0.9000000000000004,9.0
20180227123550,20180227134141,154523.0,40.0,83.0,341.7,374.4,-85.0,-16.1,17.0,6.0,14.450999999999999,10591,43.0,32.69999999999999,68.9,11.0
20180227134411,20180227140011,154523.0,83.0,86.0,373.0,374.6,-7.6,-5.8,17.0,12.0,0.738,5600,3.0,1.6000000000000227,1.7999999999999998,5.0
20180227142001,20180227142431,154523.0,85.0,86.0,373.4,374.5,-7.8,-7.8,17.0,12.0,0.218,430,1.0,1.1000000000000227,0.0,5.0
20180227215013,20180227222823,154600.0,45.0,51.0,337.9,345.0,-8.9,-0.1,12.0,8.0,1.9140000000000001,7810,6.0,7.100000000000023,8.8,4.0
20180227222843,20180228021210,154600.0,51.0,85.0,345.5,374.6,-8.8,-7.9,12.0,7.0,11.14,798367,34.0,29.100000000000023,0.9000000000000004,5.0
20180228125413,20180228140303,154682.0,39.0,83.0,334.2,374.5,-5.6,-16.1,16.0,6.0,14.517999999999999,14890,44.0,40.30000000000001,-10.500000000000002,10.0
20180228140743,20180228142528,154682.0,83.0,85.0,372.8,374.6,-7.2,-5.2,16.0,12.0,0.7659999999999999,1785,2.0,1.8000000000000114,2.0,4.0
20180228184948,20180228215638,154742.0,58.0,85.0,349.1,374.6,-8.1,-7.6,13.0,9.0,9.086,30690,27.0,25.5,0.5,4.0
20180301114043,20180301125223,154849.0,23.0,77.0,326.8,374.5,-5.3,-16.2,19.0,8.0,17.752,11180,54.0,47.69999999999999,-10.899999999999999,11.0
20180301125513,20180301131113,154849.0,77.0,79.0,372.8,374.6,-7.4,-7.3,19.0,16.0,0.728,5600,2.0,1.8000000000000114,0.10000000000000053,3.0
20180301163920,20180301173140,154925.0,48.0,77.0,352.7,374.3,-109.1,-16.5,21.0,14.0,9.943,9220,29.0,21.600000000000023,92.6,7.0
20180301221234,20180302033421,155027.0,29.0,78.0,331.3,374.5,-8.9,-7.9,16.0,7.0,15.902999999999999,812187,49.0,43.19999999999999,1.0,9.0
20180302085552,20180302091622,155061.0,68.0,78.0,362.5,370.5,-63.5,-16.2,10.0,4.0,3.221,6070,10.0,8.0,47.3,6.0
20180303080625,20180303091615,155212.0,56.0,67.0,347.5,358.1,-8.6,-8.4,7.0,4.0,3.449,10990,11.0,10.600000000000023,0.1999999999999993,3.0
20180303093105,20180303115245,155215.0,65.0,86.0,353.5,374.6,-1.5,-7.9,8.0,5.0,7.011,22140,21.0,21.100000000000023,-6.4,3.0
20180303150842,20180303152003,155215.0,92.0,93.0,371.8,374.5,-8.0,-7.9,8.0,7.0,0.564,1161,1.0,2.6999999999999886,0.09999999999999964,1.0
20180304070726,20180304071947,155215.0,93.0,94.0,372.8,374.3,-7.9,-3.1,6.0,5.0,0.413,1221,1.0,1.5,4.800000000000001,1.0
20180304140038,20180304151148,155348.0,28.0,85.0,330.7,374.5,-84.7,-16.3,22.0,11.0,18.71,11110,57.0,43.80000000000001,68.4,11.0
20180304151538,20180304152848,155349.0,85.0,87.0,372.8,374.6,-7.9,-7.9,22.0,17.0,0.655,1310,2.0,1.8000000000000114,0.0,5.0
20180305195228,20180305212208,155583.0,28.0,43.0,326.1,339.6,-9.3,-8.6,13.0,8.0,4.385,16980,15.0,13.5,0.7000000000000011,5.0
20180305222554,20180306031031,155583.0,47.0,88.0,338.6,374.5,-8.4,-7.6,11.0,5.0,13.564,808477,41.0,35.89999999999998,0.8000000000000007,6.0
20180306075547,20180306083106,155636.0,61.0,85.0,350.2,371.0,-85.6,-16.8,12.0,4.0,8.202,7559,24.0,20.80000000000001,68.8,8.0
20180306113714,20180306123824,155712.0,44.0,84.0,338.7,374.3,-31.8,-16.2,17.0,6.0,13.270999999999999,10110,40.0,35.60000000000002,15.600000000000001,11.0
20180306215905,20180307030851,155806.0,38.0,85.0,332.9,374.5,-8.9,-7.9,10.0,4.0,15.402000000000001,814946,47.0,41.60000000000002,1.0,6.0
20180307122305,20180307132905,155903.0,32.0,82.0,337.1,374.4,-85.0,-16.2,17.0,5.0,16.275,10600,50.0,37.299999999999955,68.8,12.0
20180307133055,20180307134535,155903.0,82.0,84.0,372.9,374.5,-8.0,-7.9,17.0,12.0,0.7240000000000001,1480,2.0,1.6000000000000227,0.09999999999999964,5.0
20180307180746,20180307183307,155960.0,58.0,75.0,357.0,370.4,-79.4,-27.2,15.0,9.0,5.604,2561,17.0,13.399999999999977,52.2,6.0
20180307222852,20180308042900,156054.0,28.0,84.0,326.5,374.5,-8.9,-7.9,14.0,5.0,17.899,820048,56.0,48.0,1.0,9.0
20180308121242,20180308132652,156173.0,16.0,75.0,327.0,374.1,-66.4,-16.3,20.0,8.0,19.284000000000002,11410,59.0,47.10000000000002,50.10000000000001,12.0
20180308203908,20180308233105,156291.0,26.0,52.0,328.3,343.3,-9.2,-8.7,15.0,8.0,8.474,29197,26.0,15.0,0.5,7.0
20180309003348,20180309043808,156291.0,52.0,89.0,342.7,374.5,-8.7,-7.9,12.0,5.0,12.139000000000001,40460,37.0,31.80000000000001,0.7999999999999989,7.0
20180309105857,20180309110507,156369.0,46.0,55.0,337.9,359.6,-2.5,-84.9,9.0,4.0,2.951,4650,9.0,21.700000000000045,-82.4,5.0
20180309143723,20180309154003,156428.0,42.0,84.0,347.6,374.5,-85.4,-16.5,21.0,12.0,14.074000000000002,10280,42.0,26.899999999999977,68.9,9.0
20180309194418,20180310003105,156525.0,44.0,88.0,336.1,374.6,-8.7,-7.8,18.0,10.0,14.112,808687,44.0,38.5,0.8999999999999995,8.0
20180310120825,20180310130455,156612.0,50.0,85.0,347.7,374.7,-82.1,-15.7,17.0,9.0,11.509,9630,35.0,27.0,66.39999999999999,8.0
20180310192322,20180311023753,156719.0,40.0,91.0,332.8,374.5,-8.9,-7.9,15.0,7.0,21.804000000000002,831431,51.0,41.69999999999999,1.0,8.0
20180312115508,20180312125958,157007.0,42.0,89.0,334.8,373.8,-53.6,-16.3,19.0,10.0,15.628,10450,47.0,39.0,37.3,9.0
20180312195823,20180312233303,157080.0,55.0,87.0,345.8,374.6,-8.6,-7.9,16.0,12.0,10.715,37480,32.0,28.80000000000001,0.6999999999999993,4.0
20180313142031,20180313161451,157237.0,18.0,82.0,322.0,374.7,-34.0,-16.2,26.0,16.0,20.623,19420,64.0,52.69999999999999,17.8,10.0
20180313204103,20180314005110,157331.0,48.0,86.0,341.3,374.7,-8.7,-7.9,22.0,16.0,12.508,801007,38.0,33.39999999999998,0.7999999999999989,6.0
20180314122341,20180314132751,157447.0,37.0,85.0,333.2,374.6,-30.8,-15.7,24.0,14.0,15.845999999999998,10410,48.0,41.400000000000034,15.100000000000001,10.0
20180314212928,20180315041446,157601.0,15.0,79.0,321.2,374.6,-9.3,-7.9,21.0,16.0,20.322,828518,64.0,53.400000000000034,1.4000000000000004,5.0
20180315132802,20180315134052,157727.0,18.0,44.0,323.9,357.6,-5.6,-109.6,21.0,15.0,8.031,1250,26.0,33.700000000000045,-104.0,6.0
20180315142444,20180315151915,157727.0,55.0,88.0,352.0,374.6,-109.4,-16.3,26.0,19.0,10.991,9471,33.0,22.600000000000023,93.10000000000001,7.0
20180315152205,20180315153355,157728.0,88.0,90.0,373.1,374.6,-7.8,-7.8,26.0,21.0,0.58,1150,2.0,1.5,0.0,5.0
20180315205849,20180316010746,157818.0,50.0,88.0,340.7,374.6,-8.9,-7.9,20.0,11.0,12.456,804897,38.0,33.900000000000034,1.0,9.0
20180316102423,20180316110833,157870.0,59.0,80.0,352.7,374.5,-32.9,-16.7,12.0,6.0,7.067,8410,21.0,21.80000000000001,16.2,6.0
20180319112010,20180319121046,158381.0,66.0,85.0,367.8,374.5,-85.4,-16.4,18.0,13.0,7.645,9036,19.0,6.699999999999989,69.0,5.0
20180319200301,20180319234250,158522.0,18.0,53.0,324.1,354.5,-9.3,-8.4,19.0,14.0,11.020999999999999,33949,35.0,30.399999999999977,0.9000000000000004,5.0
20180320004657,20180320005557,158522.0,62.0,64.0,353.9,355.5,-8.5,-8.4,17.0,13.0,0.45,900,2.0,1.6000000000000227,0.09999999999999964,4.0
20180320020059,20180320021049,158522.0,64.0,66.0,354.9,356.8,-8.5,-8.4,16.0,12.0,0.491,990,2.0,1.900000000000034,0.09999999999999964,4.0
20180320021139,20180320021449,158522.0,66.0,66.0,356.7,357.4,-8.4,-8.4,16.0,12.0,0.158,310,0.0,0.6999999999999886,0.0,4.0
20180320031815,20180320032455,158522.0,66.0,68.0,356.4,358.1,-8.4,-8.4,15.0,11.0,0.33299999999999996,640,2.0,1.7000000000000455,0.0,4.0
20180320032605,20180320033805,158522.0,68.0,69.0,357.7,360.4,-5.0,-8.4,15.0,11.0,0.601,1200,1.0,2.6999999999999886,-3.4000000000000004,4.0
20180320044040,20180320045550,158522.0,71.0,74.0,359.2,362.9,-8.3,-8.4,14.0,10.0,0.7659999999999999,1510,3.0,3.6999999999999886,-0.09999999999999964,4.0
20180320060003,20180320062205,158522.0,76.0,79.0,362.0,366.0,-8.3,-8.2,13.0,9.0,1.12,2202,3.0,4.0,0.10000000000000142,4.0
20180320121419,20180320122851,158635.0,16.0,23.0,325.7,334.6,-42.2,-42.2,15.0,12.0,3.385,1432,7.0,8.900000000000034,0.0,3.0
20180320205401,20180321031417,158765.0,23.0,82.0,324.4,374.5,-9.3,-7.9,19.0,10.0,19.065,826016,59.0,50.10000000000002,1.4000000000000004,9.0
20180321073711,20180321075311,158765.0,92.0,94.0,372.4,374.4,-8.0,-3.2,11.0,6.0,0.585,1600,2.0,2.0,4.8,5.0
20180321112233,20180321121150,158836.0,55.0,82.0,349.2,374.4,-35.2,-16.2,14.0,8.0,8.314,8917,27.0,25.19999999999999,19.000000000000004,6.0
20180321162829,20180321170949,158939.0,44.0,80.0,336.2,370.6,-3.2,-16.3,22.0,14.0,11.946,8120,36.0,34.400000000000034,-13.100000000000001,8.0
20180321194112,20180321230552,158994.0,54.0,84.0,346.6,374.6,-8.7,-7.9,20.0,13.0,10.209,36440,30.0,28.0,0.7999999999999989,7.0
20180322064021,20180322065402,158994.0,92.0,94.0,372.6,374.3,-7.8,-3.1,11.0,7.0,0.48200000000000004,1381,2.0,1.6999999999999886,4.699999999999999,4.0
20180322102925,20180322111445,159056.0,64.0,83.0,363.5,374.5,-84.7,-16.2,15.0,10.0,6.877999999999999,8520,19.0,11.0,68.5,5.0
20180322205506,20180323022513,159232.0,37.0,88.0,331.1,374.6,-9.0,-7.9,22.0,16.0,16.529,817007,51.0,43.5,1.0999999999999996,6.0
20180323065903,20180323071012,159232.0,93.0,94.0,372.9,374.4,-7.9,-3.6,16.0,12.0,0.424,5109,1.0,1.5,4.300000000000001,4.0
20180323122624,20180323130824,159316.0,66.0,84.0,361.7,373.5,-30.0,-16.2,21.0,16.0,5.91,8200,18.0,11.800000000000011,13.8,5.0
20180517185936,20180517230946,169019.0,52.0,100.0,343.1,374.7,-8.7,-7.9,27.0,24.0,12.525,45010,48.0,31.599999999999966,0.7999999999999989,3.0
20180518130607,20180518155456,169109.0,45.0,71.0,339.6,363.7,-8.9,-8.4,31.0,25.0,8.47,24849,26.0,24.099999999999966,0.5,6.0
20180518210009,20180518224718,169112.0,76.0,92.0,361.6,374.7,-8.3,-7.9,28.0,26.0,5.348,14709,16.0,13.099999999999966,0.40000000000000036,2.0
20180519122636,20180519123006,169134.0,90.0,90.0,372.5,373.0,-8.0,-7.9,27.0,24.0,0.17300000000000001,370,0.0,0.5,0.09999999999999964,3.0
20180519123056,20180519124306,169134.0,90.0,92.0,372.9,374.7,-7.9,-7.9,27.0,24.0,0.599,1250,2.0,1.8000000000000114,0.0,3.0
20180522061916,20180522063826,169141.0,90.0,93.0,370.9,374.7,-8.1,-7.9,17.0,16.0,0.95,1910,3.0,3.8000000000000114,0.1999999999999993,1.0
20180522105926,20180522115956,169275.0,39.0,85.0,344.3,374.6,-108.8,-15.5,32.0,22.0,15.269,10030,46.0,30.30000000000001,93.3,10.0
20180522204604,20180522233844,169411.0,20.0,50.0,326.1,342.4,-9.2,-8.8,30.0,24.0,8.66,29240,30.0,16.299999999999955,0.3999999999999986,6.0
20180522234144,20180523031424,169411.0,51.0,64.0,342.7,353.9,-8.8,-8.5,27.0,21.0,10.698,797280,13.0,11.199999999999989,0.3000000000000007,6.0
20180523031514,20180523043350,169411.0,64.0,64.0,353.7,355.6,-8.4,-8.4,25.0,20.0,3.91,11836,0.0,1.900000000000034,0.0,5.0
20180523053814,20180523061744,169411.0,64.0,70.0,354.8,361.3,-8.5,-8.3,23.0,19.0,1.9680000000000002,7930,6.0,6.5,0.1999999999999993,4.0
20180523103328,20180523104018,169483.0,38.0,42.0,334.2,339.7,-29.6,-29.7,24.0,21.0,1.141,690,4.0,5.5,-0.09999999999999787,3.0
20180523104248,20180523114028,169483.0,42.0,85.0,344.0,374.5,-109.5,-16.3,31.0,22.0,14.293,9780,43.0,30.5,93.2,9.0
20180523160447,20180523165947,169522.0,72.0,81.0,360.0,367.6,-8.0,-7.8,34.0,30.0,2.693,5500,9.0,7.600000000000023,0.20000000000000018,4.0
20180523204916,20180524015252,169595.0,53.0,93.0,344.8,374.6,-8.8,-7.9,32.0,26.0,15.187999999999999,810336,40.0,29.80000000000001,0.9000000000000004,6.0
20180524122547,20180524130117,169674.0,63.0,84.0,362.5,372.2,-110.1,-16.4,34.0,27.0,7.334,7570,21.0,9.699999999999989,93.69999999999999,7.0
20180524210149,20180524230159,169779.0,71.0,88.0,360.1,374.6,-8.4,-7.9,36.0,30.0,6.016,20010,17.0,14.5,0.5,6.0
20180525171630,20180525194859,169896.0,37.0,50.0,331.6,342.8,-8.8,-8.8,34.0,30.0,7.535,23229,13.0,11.199999999999989,0.0,4.0
20180526101935,20180526102415,169957.0,67.0,68.0,352.6,353.8,-8.4,-8.6,28.0,27.0,0.228,480,1.0,1.1999999999999886,-0.1999999999999993,1.0
20180526122219,20180526145730,169957.0,64.0,87.0,354.6,374.7,-8.3,-7.9,31.0,27.0,7.697,23511,23.0,20.099999999999966,0.40000000000000036,4.0
20180527213051,20180528012329,170148.0,54.0,90.0,345.2,374.6,-8.7,-7.9,35.0,30.0,11.652000000000001,799278,36.0,29.400000000000034,0.7999999999999989,5.0
20180528110341,20180528115111,170219.0,60.0,88.0,358.5,374.1,-106.1,-15.7,35.0,29.0,8.558,4770,28.0,15.600000000000023,90.39999999999999,6.0
20180528231141,20180528235431,170248.0,79.0,85.0,364.1,369.7,-8.3,-8.0,30.0,28.0,2.144,4290,6.0,5.599999999999966,0.3000000000000007,2.0
20180528235501,20180529003849,170248.0,85.0,92.0,369.5,374.5,-7.9,-7.9,30.0,27.0,2.166,768348,7.0,5.0,0.0,3.0
